OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
21,Killdeer,2,No,,,,,,,,,,,,,,,,,,,,,,a4008bfc-e476-4fa2-a5ff-6361f3d962c8,12/17/21 16:04,ccber_user,12/17/21 16:04,ccber_user,,,,,,,,,,,,,,,,-119.8479675,34.41057209
22,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,fb72ca75-6eff-4476-9ffa-b75f12301fe9,12/17/21 16:05,ccber_user,12/17/21 16:05,ccber_user,,,,,,,,,,,,,,,,-119.8475037,34.41039526
23,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c4d05d3d-1375-4501-bc83-b36218eadfea,12/17/21 16:06,ccber_user,12/17/21 16:06,ccber_user,,,,,,,,,,,,,,,,-119.8474253,34.41049162
24,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,fe427984-297e-456c-b8c3-3f301cefc8f6,12/17/21 16:07,ccber_user,12/17/21 16:07,ccber_user,,,,,,,,,,,,,,,,-119.8474893,34.41016295
25,American Wigeon,3,No,,,,,,,,,,,,,,,,,,,,,,e1b6be2a-ca1e-495a-9e48-362627c58c76,12/17/21 16:09,ccber_user,12/17/21 16:09,ccber_user,,,,,,,,,,,,,,,,-119.8481142,34.40915292
26,Pied-billed Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,1da7d610-cf91-485b-9de9-2bac1bc7870e,12/17/21 16:11,ccber_user,12/17/21 16:11,ccber_user,,,,,,,,,,,,,,,,-119.8483739,34.4091126
27,Red-breasted Merganser,2,No,,,,,,,,,,,,,,,,,,,,,,1c023c3b-ef39-4066-a5ca-ecce18eea0fd,12/17/21 16:11,ccber_user,12/17/21 16:11,ccber_user,,,,,,,,,,,,,,,,-119.8481891,34.40899485
28,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,94dac6a1-191f-4498-bdef-978cf628fed9,12/17/21 16:12,ccber_user,12/17/21 16:12,ccber_user,,,,,,,,,,,,,,,,-119.8471362,34.40950252
29,Double-crested Cormorant,16,No,,,,,,,,,,,,,,,,,,,,,,10293e01-7dcb-468d-b5f0-6a75ffb71ea0,12/17/21 16:12,ccber_user,12/17/21 16:12,ccber_user,,,,,,,,,,,,,,,,-119.8484113,34.40907399
30,Brown Pelican,6,No,,,,,,,,,,,,,,,,,,,,,,110b70ff-9a9e-44d3-8525-7eaacb271dcb,12/17/21 16:12,ccber_user,12/17/21 16:12,ccber_user,,,,,,,,,,,,,,,,-119.8484441,34.40912611
31,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,4adf81cd-756c-42e2-a685-eee56453302f,12/17/21 16:12,ccber_user,12/17/21 16:12,ccber_user,,,,,,,,,,,,,,,,-119.8473257,34.40959324
32,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,8a2be824-6688-4cf1-9dbb-6f16f458f5f3,12/17/21 16:13,ccber_user,12/17/21 16:13,ccber_user,,,,,,,,,,,,,,,,-119.848395,34.40903731
33,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,8540c2b8-d832-4368-8ad1-af77e1ee8cf5,12/17/21 16:13,ccber_user,12/17/21 16:13,ccber_user,,,,,,,,,,,,,,,,-119.8483856,34.40897651
34,Western Gull,2,No,,,,,,,,,,,,,,,,,,,,,,8ba0ab14-4bd5-49a2-abff-0d6b415ff370,12/17/21 16:13,ccber_user,12/17/21 16:13,ccber_user,,,,,,,,,,,,,,,,-119.8481306,34.4086387
35,Double-crested Cormorant,12,No,,,,,,,,,,,,,,,,,,,,,,f796eab4-23cb-4736-a2fc-18df134aeeb2,12/17/21 16:13,ccber_user,12/17/21 16:13,ccber_user,,,,,,,,,,,,,,,,-119.8479902,34.40854025
36,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,fe44dd10-0a64-42ab-abb2-3a162d5afa17,12/17/21 16:13,ccber_user,12/17/21 16:13,ccber_user,,,,,,,,,,,,,,,,-119.8481891,34.40881243
