OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
21,Mourning Dove,1,No,,,,,,,,,,,,,,,,,,,,,,2737dd6d-d75b-4ef4-8627-34c0e4f3b6da,3/15/2022 3:06:53 PM,ccber_user,3/15/2022 3:06:53 PM,ccber_user,,,,,,,,,,,,,,,,-119.847473207326,34.4098997783802
22,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,e554d4f0-f2ff-491f-a285-bc473e3a446b,3/15/2022 3:07:05 PM,ccber_user,3/15/2022 3:07:05 PM,ccber_user,,,,,,,,,,,,,,,,-119.847545065362,34.409784916624
23,Greater Scaup,1,No,,,,,,,,,,,,,,,,,,,,,,05678a11-4063-4f4a-ac5b-21bf1b1e9bf4,3/15/2022 3:07:31 PM,ccber_user,3/15/2022 3:07:31 PM,ccber_user,,,,,,,,,,,,,,,,-119.848119641292,34.4093187578353
24,Ruddy Duck,2,No,,,,,,,,,,,,,,,,,,,,,,c864265b-c671-491c-92d4-ac06ad3791a2,3/15/2022 3:07:55 PM,ccber_user,3/15/2022 3:07:55 PM,ccber_user,,,,,,,,,,,,,,,,-119.847710952754,34.4091223797768
25,Greater/Lesser Scaup,1,No,,,,,,,,,,,,,,,,,,,,,,44b20e7d-d91a-412d-97ed-ff5190d810e1,3/15/2022 3:09:23 PM,ccber_user,3/15/2022 3:09:23 PM,ccber_user,,,,,,,,,,,,,,,,-119.847468433678,34.408937116769
26,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,1a7e7f23-daf5-47d9-b1e7-51bd5547d442,3/15/2022 3:09:31 PM,ccber_user,3/15/2022 3:09:31 PM,ccber_user,,,,,,,,,,,,,,,,-119.847324718504,34.4087926112938
27,Double-crested Cormorant,3,No,,,,,,,,,,,,,,,,,,,,,,ba850da7-cd5c-43e2-a7bc-b7cf815299d0,3/15/2022 3:09:47 PM,ccber_user,3/15/2022 3:09:47 PM,ccber_user,,,,,,,,,,,,,,,,-119.847077708751,34.4081792656721
28,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,f22544dd-2a80-4684-a220-bbf309523ae1,3/15/2022 3:11:00 PM,ccber_user,3/15/2022 3:11:00 PM,ccber_user,,,,,,,,,,,,,,,,-119.847059744242,34.4093019623566
29,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,0eb6cee5-125f-4f85-89fb-416a4d515b79,3/15/2022 3:12:17 PM,ccber_user,3/15/2022 3:12:17 PM,ccber_user,,,,,,,,,,,,,,,,-119.84663758277,34.4091611624251
30,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,58db3740-2bf6-4cbe-ba51-ab673e161a61,3/15/2022 3:13:20 PM,ccber_user,3/15/2022 3:13:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.845865115169,34.409150046943
31,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,f4c71f34-5245-42e4-884e-9b322b78ca0d,3/15/2022 3:13:53 PM,ccber_user,3/15/2022 3:13:53 PM,ccber_user,,,,,,,,,,,,,,,,-119.846296259793,34.4088795633333
32,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,911c72f1-8d04-4c8e-8849-de05afcf8240,3/15/2022 3:14:33 PM,ccber_user,3/15/2022 3:14:52 PM,ccber_user,,,,,,,,,,,,,,,,-119.846031285531,34.4088425103606
33,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,7285cea9-61f6-46cf-bcde-936612850def,3/15/2022 3:15:07 PM,ccber_user,3/15/2022 3:15:07 PM,ccber_user,,,,,,,,,,,,,,,,-119.846121107178,34.4088250900103
