OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),CreationDate,Creator,EditDate,Editor,x,y
1,Black Phoebe,1,No,,,,,,"AL, CB, SC",7:20,,60,100,Low,,,,,,,,,,,174430ce-98da-4fa3-a156-b69e3ba52785,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:23:57 PM,CCBER-Admin,8/24/2022 2:23:57 PM,CCBER-Admin,-119.848230723367,34.4107197321247
2,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,ca0973dd-63ae-4f00-9e62-5eb6de74509f,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:24:40 PM,CCBER-Admin,8/24/2022 2:24:40 PM,CCBER-Admin,-119.848393491808,34.410977558214
3,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,7865514c-bd1b-406a-8e91-fa7838c60a70,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:24:56 PM,CCBER-Admin,8/24/2022 2:24:56 PM,CCBER-Admin,-119.84816561617,34.4109345876249
4,Greater Yellowlegs,2,No,,,,,,,,,,,,,,,,,,,,,,237bfdf6-fa6d-46f3-874a-cf53c06aacf8,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:25:12 PM,CCBER-Admin,8/24/2022 2:25:12 PM,CCBER-Admin,-119.847976103985,34.4108283183083
5,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,250d3093-7692-4ef3-98d7-bee906cadb63,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:26:12 PM,CCBER-Admin,8/24/2022 2:26:12 PM,CCBER-Admin,-119.848039967913,34.4106518450297
6,Black-necked Stilt,1,No,,,,,,,,,,,,,,,,,,,,,,1b0d8f32-8def-43a8-be6e-b1693fb1c530,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:26:50 PM,CCBER-Admin,8/24/2022 2:26:50 PM,CCBER-Admin,-119.848020435844,34.4107044858623
7,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,84e6cee4-43ab-4560-9445-359085046e87,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:28:11 PM,CCBER-Admin,8/24/2022 2:28:11 PM,CCBER-Admin,-119.847616770685,34.4104198014967
8,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,2294410a-3a3e-4e89-9f6c-5fa4908c34cc,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:28:21 PM,CCBER-Admin,8/24/2022 2:28:21 PM,CCBER-Admin,-119.84762943693,34.4103878658991
9,Bushtit,4,No,,,,,,,,,,,,,,,,,,,,,,7e2880b5-c4a3-4e36-b1c8-718b1e974409,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:32:28 PM,CCBER-Admin,8/24/2022 2:32:28 PM,CCBER-Admin,-119.847590372792,34.4104523225664
10,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,b1f83cbb-e136-4a79-926a-1007ff0b1743,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:33:56 PM,CCBER-Admin,8/24/2022 2:33:56 PM,CCBER-Admin,-119.847453648307,34.4102589516745
11,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,40e20d39-dc25-433e-8036-fd19b3cb84fa,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:34:10 PM,CCBER-Admin,8/24/2022 2:34:10 PM,CCBER-Admin,-119.847577351712,34.4102858091607
12,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,882beac8-3dfc-43ff-be4c-9fd821e449e0,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:36:10 PM,CCBER-Admin,8/24/2022 2:36:10 PM,CCBER-Admin,-119.847473180376,34.410033351859
13,Brown Pelican,11,No,,,,,,,,,,,,,,,,,,,,,,1599e32e-6cc4-4116-81dd-f9986e4ca24a,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:38:39 PM,CCBER-Admin,8/24/2022 2:38:39 PM,CCBER-Admin,-119.848363845607,34.4090987169348
14,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,3540dddb-1fbf-481f-9dc2-14e6380fe356,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:38:48 PM,CCBER-Admin,8/24/2022 2:38:48 PM,CCBER-Admin,-119.848402909746,34.4090664880859
15,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,aa1719fe-1651-4f0e-abc7-2c8a1d898d82,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:40:12 PM,CCBER-Admin,8/24/2022 2:40:12 PM,CCBER-Admin,-119.848630784486,34.4094287888149
16,California Scrub-Jay,1,No,,,,,,,,,,,,,,,,,,,,,,48cb3067-6823-4364-b03b-4f0a19daafce,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:40:23 PM,CCBER-Admin,8/24/2022 2:40:23 PM,CCBER-Admin,-119.848838769627,34.4101583118041
17,Brown Pelican,5,No,,,,,,,,,,,,,,,,,,,,,,159af947-75cf-4b59-821c-063bd7f6de37,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:42:36 PM,CCBER-Admin,8/24/2022 2:42:36 PM,CCBER-Admin,-119.847857695251,34.4083099588697
18,Western Gull,1,No,,,,,,,,,,,,,,,,,,,,,,dc0ad932-4f16-4bc5-ac89-4ba063cb065a,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:43:34 PM,CCBER-Admin,8/24/2022 2:43:34 PM,CCBER-Admin,-119.848053016841,34.4084120180189
19,Red-necked Phalarope,3,No,Air,,,,,,,,,,,,,,,,,,,,,3ff530ed-1679-4651-ae4d-29af42c275a5,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:46:04 PM,CCBER-Admin,8/24/2022 2:46:04 PM,CCBER-Admin,-119.847614568015,34.4091658700885
20,Western Gull,2,No,Air,,,,,,,,,,,,,,,,,,,,,a04a37c0-e79d-430e-9321-ecc7ff4105f1,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:47:14 PM,CCBER-Admin,8/24/2022 2:47:14 PM,CCBER-Admin,-119.847093711339,34.4088006081311
21,Brown Pelican,15,No,,,,,,,,,,,,,,,,,,,,,,49b5c05a-eeb3-4a90-93ad-640504b80a07,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:50:28 PM,CCBER-Admin,8/24/2022 2:50:28 PM,CCBER-Admin,-119.846976977963,34.4080037917922
22,Double-crested Cormorant,7,No,,,,,,,,,,,,,,,,,,,,,,656d5140-aaec-4ac4-970d-2fc66e7b7b58,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:50:39 PM,CCBER-Admin,8/24/2022 2:50:39 PM,CCBER-Admin,-119.846950934904,34.4080628792505
23,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,0bd3dc10-08a7-436e-92dd-6a9b063243cc,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:51:07 PM,CCBER-Admin,8/24/2022 2:51:07 PM,CCBER-Admin,-119.846653506307,34.4092114637059
24,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,ca089220-3632-437a-abbc-c8b2437d4bbb,,,,,,,,,,,,,,,,,,,,,,,8/24/2022 2:51:19 PM,CCBER-Admin,8/24/2022 2:51:19 PM,CCBER-Admin,-119.84636703536,34.4091470053413
