OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
11,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,f5cafff6-d025-4461-89bc-e3174a231f2d,12/17/2021 3:57:58 PM,ccber_user,12/17/2021 3:57:58 PM,ccber_user,,,,,,,,,,,,,,,,-119.847865900462,34.4108420519303
12,Black-necked Stilt,6,No,,,,,,,,,,,,,,,,,,,,,,072fd1e1-f55e-478b-9b3a-8aa563d0cca7,12/17/2021 3:58:58 PM,ccber_user,12/17/2021 3:58:58 PM,ccber_user,,,,,,,,,,,,,,,,-119.848124956624,34.4106140798865
13,Killdeer,5,No,,,,,,,,,,,,,,,,,,,,,,24ebe871-3ecd-4b6e-819d-eee0de789719,12/17/2021 3:59:50 PM,ccber_user,12/17/2021 3:59:50 PM,ccber_user,,,,,,,,,,,,,,,,-119.847836029683,34.4105285911362
14,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,b8640fe5-8d1b-4863-a925-afd252e17aa9,12/17/2021 4:01:10 PM,ccber_user,12/17/2021 4:01:10 PM,ccber_user,,,,,,,,,,,,,,,,-119.84744721637,34.4108214992985
15,Yellow-rumped Warbler,6,No,,,,,,,,,,,,,,,,,,,,,,848ee559-b3bc-4e4d-a940-260e747f162a,12/17/2021 4:01:26 PM,ccber_user,12/17/2021 4:01:26 PM,ccber_user,,,,,,,,,,,,,,,,-119.847503212853,34.4106763070981
16,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,0c8ebaca-325f-4c54-bfe4-951a7930640f,12/17/2021 4:01:49 PM,ccber_user,12/17/2021 4:01:49 PM,ccber_user,,,,,,,,,,,,,,,,-119.847548010039,34.4108399782877
17,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,ec56ae72-f21f-41f1-9d90-8002ba0a3f76,12/17/2021 4:02:49 PM,ccber_user,12/17/2021 4:02:49 PM,ccber_user,,,,,,,,,,,,,,,,-119.847373620992,34.410708220352
18,European Starling,1,No,,,,,,,,,,,,,,,,,,,,,,177ee7ae-1d56-4e0e-9ade-9dd168d088fb,12/17/2021 4:03:25 PM,ccber_user,12/17/2021 4:03:25 PM,ccber_user,,,,,,,,,,,,,,,,-119.847354422197,34.4110170825989
19,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,ad626621-3b10-441c-8cf9-76f9c7b38781,12/17/2021 4:04:18 PM,ccber_user,12/17/2021 4:04:18 PM,ccber_user,,,,,,,,,,,,,,,,-119.847322424207,34.4108984063732
20,Ruddy Duck,3,No,,,,,,,,,,,,,,,,,,,,,,675ce893-b3ea-46e7-aef9-fd16409209d7,12/17/2021 4:04:47 PM,ccber_user,12/17/2021 4:04:47 PM,ccber_user,,,,,,,,,,,,,,,,-119.8480199795,34.4099876527089
21,Killdeer,2,No,,,,,,,,,,,,,,,,,,,,,,a4008bfc-e476-4fa2-a5ff-6361f3d962c8,12/17/2021 4:04:58 PM,ccber_user,12/17/2021 4:04:58 PM,ccber_user,,,,,,,,,,,,,,,,-119.847967534955,34.4105720933159
22,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,fb72ca75-6eff-4476-9ffa-b75f12301fe9,12/17/2021 4:05:55 PM,ccber_user,12/17/2021 4:05:55 PM,ccber_user,,,,,,,,,,,,,,,,-119.847503702435,34.4103952600534
23,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c4d05d3d-1375-4501-bc83-b36218eadfea,12/17/2021 4:06:08 PM,ccber_user,12/17/2021 4:06:08 PM,ccber_user,,,,,,,,,,,,,,,,-119.847425307358,34.4104916152292
24,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,fe427984-297e-456c-b8c3-3f301cefc8f6,12/17/2021 4:07:11 PM,ccber_user,12/17/2021 4:07:11 PM,ccber_user,,,,,,,,,,,,,,,,-119.847489303339,34.4101629512281
25,American Wigeon,3,No,,,,,,,,,,,,,,,,,,,,,,e1b6be2a-ca1e-495a-9e48-362627c58c76,12/17/2021 4:09:24 PM,ccber_user,12/17/2021 4:09:24 PM,ccber_user,,,,,,,,,,,,,,,,-119.848114242418,34.4091529166022
26,Pied-billed Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,1da7d610-cf91-485b-9de9-2bac1bc7870e,12/17/2021 4:11:33 PM,ccber_user,12/17/2021 4:11:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.848373909434,34.4091125961026
27,Red-breasted Merganser,2,No,,,,,,,,,,,,,,,,,,,,,,1c023c3b-ef39-4066-a5ca-ecce18eea0fd,12/17/2021 4:11:50 PM,ccber_user,12/17/2021 4:11:50 PM,ccber_user,,,,,,,,,,,,,,,,-119.848189072081,34.4089948465548
28,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,94dac6a1-191f-4498-bdef-978cf628fed9,12/17/2021 4:12:04 PM,ccber_user,12/17/2021 4:12:04 PM,ccber_user,,,,,,,,,,,,,,,,-119.847136199855,34.409502519955
29,Double-crested Cormorant,16,No,,,,,,,,,,,,,,,,,,,,,,10293e01-7dcb-468d-b5f0-6a75ffb71ea0,12/17/2021 4:12:25 PM,ccber_user,12/17/2021 4:12:25 PM,ccber_user,,,,,,,,,,,,,,,,-119.848411344926,34.409073989821
30,Brown Pelican,6,No,,,,,,,,,,,,,,,,,,,,,,110b70ff-9a9e-44d3-8525-7eaacb271dcb,12/17/2021 4:12:35 PM,ccber_user,12/17/2021 4:12:35 PM,ccber_user,,,,,,,,,,,,,,,,-119.848444101095,34.409126108408
31,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,4adf81cd-756c-42e2-a685-eee56453302f,12/17/2021 4:12:47 PM,ccber_user,12/17/2021 4:12:47 PM,ccber_user,,,,,,,,,,,,,,,,-119.847325717431,34.4095932443346
32,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,8a2be824-6688-4cf1-9dbb-6f16f458f5f3,12/17/2021 4:13:00 PM,ccber_user,12/17/2021 4:13:00 PM,ccber_user,,,,,,,,,,,,,,,,-119.848394966842,34.4090373141706
33,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,8540c2b8-d832-4368-8ad1-af77e1ee8cf5,12/17/2021 4:13:18 PM,ccber_user,12/17/2021 4:13:18 PM,ccber_user,,,,,,,,,,,,,,,,-119.848385608194,34.4089765087142
34,Western Gull,2,No,,,,,,,,,,,,,,,,,,,,,,8ba0ab14-4bd5-49a2-abff-0d6b415ff370,12/17/2021 4:13:30 PM,ccber_user,12/17/2021 4:13:30 PM,ccber_user,,,,,,,,,,,,,,,,-119.848130579179,34.4086387013005
35,Double-crested Cormorant,12,No,,,,,,,,,,,,,,,,,,,,,,f796eab4-23cb-4736-a2fc-18df134aeeb2,12/17/2021 4:13:39 PM,ccber_user,12/17/2021 4:13:39 PM,ccber_user,,,,,,,,,,,,,,,,-119.847990195857,34.4085402547268
36,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,fe44dd10-0a64-42ab-abb2-3a162d5afa17,12/17/2021 4:13:48 PM,ccber_user,12/17/2021 4:13:48 PM,ccber_user,,,,,,,,,,,,,,,,-119.848189072081,34.4088124307015
37,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,dfd228dc-e42b-42cd-b20d-90132d42b38c,12/17/2021 4:15:21 PM,ccber_user,12/17/2021 4:16:21 PM,ccber_user,,,,,,,,,,,,,,,,-119.846841821937,34.409039607233
38,Snowy Egret,2,No,,,,,,,,,,,,,,,,,,,,,,2f28dd96-1c9e-4683-a8d7-b4e50cc01e7c,12/17/2021 4:15:33 PM,ccber_user,12/17/2021 4:15:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.846675702779,34.4090010009178
39,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,b08325df-cec7-413c-8709-175bc704cdd5,12/17/2021 4:15:57 PM,ccber_user,12/17/2021 4:15:57 PM,ccber_user,,,,,,,,,,,,,,,,-119.846792688582,34.409263524399
40,Pied-billed Grebe,2,No,,,,,,,,,,,,,,,,,,,,,,91b1111e-2264-49c5-bce2-7596836bfbea,12/17/2021 4:16:44 PM,ccber_user,12/17/2021 4:16:44 PM,ccber_user,,,,,,,,,,,,,,,,-119.846813745991,34.4087655013424
41,California Thrasher,1,No,,,,,,,,,,,,,,,,,,,,,,2713df90-a616-44e7-b27c-fa7f05cc95bc,12/17/2021 4:19:15 PM,ccber_user,12/17/2021 4:19:15 PM,ccber_user,,,,,,,,,,,,,,,,-119.846081415117,34.4088214806883
42,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,fc6881bc-682d-479e-95e2-99ff73fdadb4,12/17/2021 4:19:32 PM,ccber_user,12/17/2021 4:19:32 PM,ccber_user,,,,,,,,,,,,,,,,-119.845805025962,34.4090087220341
43,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,4cdb3783-e15c-4b45-ac59-a7e4bbd35f85,12/17/2021 4:19:45 PM,ccber_user,12/17/2021 4:19:45 PM,ccber_user,,,,,,,,,,,,,,,,-119.846027298807,34.4091303328558
44,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,788d63c7-2426-4dff-a61c-171f0c21a64a,12/17/2021 4:21:39 PM,ccber_user,12/17/2021 4:21:39 PM,ccber_user,,,,,,,,,,,,,,,,-119.845659963315,34.4090048614761
45,California Scrub-Jay,1,No,,,,,,,,,,,,,,,,,,,,,,1d4b4951-c56b-4a59-8f75-975b5dc1c05f,12/17/2021 4:21:48 PM,ccber_user,12/17/2021 4:21:48 PM,ccber_user,,,,,,,,,,,,,,,,-119.84532538399,34.4091168205511
46,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,20865237-dfa5-4603-894b-3cf957168aea,12/17/2021 4:22:12 PM,ccber_user,12/17/2021 4:22:12 PM,ccber_user,,,,,,,,,,,,,,,,-119.845762911145,34.4090820748261
47,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,1a38273b-356d-46f3-8995-3e0cac86d7a0,12/17/2021 4:22:59 PM,ccber_user,12/17/2021 4:22:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.845875217623,34.4090704924206
48,White-crowned Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,aae1d1fc-b683-4fb3-b427-e250d0137cd7,12/17/2021 4:23:28 PM,ccber_user,12/17/2021 4:23:28 PM,ccber_user,,,,,,,,,,,,,,,,-119.845671662075,34.4091496356153
49,Bewick's Wren,1,No,,,,,,,,,,,,,,,,,,,,,,8d5f3142-c4ac-4460-993a-4e77538072f7,12/17/2021 4:24:30 PM,ccber_user,12/17/2021 4:24:30 PM,ccber_user,,,,,,,,,,,,,,,,-119.845510221343,34.4090280255627
50,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,a3efb802-0a65-4a80-92ac-23bac38cfafc,12/17/2021 4:24:52 PM,ccber_user,12/17/2021 4:24:52 PM,ccber_user,,,,,,,,,,,,,,,,-119.845535958975,34.4088929029923
51,Yellow-rumped Warbler,6,No,,,,,,,,,,,,,,,,,,,,,,98ddcf3e-d0d1-4753-a637-ce8ba423b40f,12/17/2021 4:25:04 PM,ccber_user,12/17/2021 4:25:04 PM,ccber_user,,,,,,,,,,,,,,,,-119.845318365453,34.4091785908577
52,American Crow,1,No,,,,,,,,,,,,,,,,,,,,,,5d5c64f5-aa3b-40dc-8ef4-21b78c73105f,12/17/2021 4:25:47 PM,ccber_user,12/17/2021 4:25:47 PM,ccber_user,,,,,,,,,,,,,,,,-119.844693660835,34.4087655013424
53,Bufflehead,2,No,,,,,,,,,,,,,,,,,,,,,,3f879ff5-a012-4c26-b552-d46219727bfc,12/17/2021 4:26:59 PM,ccber_user,12/17/2021 4:26:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.84518968089,34.4080261824049
54,Lesser Scaup,17,No,,,,,,,,,,,,,,,,,,,,,,fd5677e0-8f34-43d6-90ef-4063772e5d6f,12/17/2021 4:27:56 PM,ccber_user,12/17/2021 4:27:56 PM,ccber_user,,,,,,,,,,,,,,,,-119.84551958089,34.4083331068438
55,Ruddy Duck,21,No,,,,,,,,,,,,,,,,,,,,,,be949a61-c64d-46f0-8b77-52f8e9191cc9,12/17/2021 4:28:05 PM,ccber_user,12/17/2021 4:28:05 PM,ccber_user,,,,,,,,,,,,,,,,-119.845652943879,34.4083871565562
56,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,ab13ae36-032b-4b60-9bc6-1c80bad99426,12/17/2021 4:28:38 PM,ccber_user,12/17/2021 4:28:38 PM,ccber_user,,,,,,,,,,,,,,,,-119.846483543259,34.4079653762135
57,Double-crested Cormorant,47,No,,,,,,,,,,,,,,,,,,,,,,f2cc5b9a-9062-44b6-81ed-ef3a0f0c30bb,12/17/2021 4:29:16 PM,ccber_user,12/17/2021 4:29:16 PM,ccber_user,,,,,,,,,,,,,,,,-119.846473238684,34.4079951115465
58,Western Gull,1,No,,,,,,,,,,,,,,,,,,,,,,872c33a4-95ef-4050-a514-1c3da9e0399c,12/17/2021 4:29:25 PM,ccber_user,12/17/2021 4:29:25 PM,ccber_user,,,,,,,,,,,,,,,,-119.846513014288,34.4079951115465
59,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,87c05d23-6ba5-4854-a962-0e1ff99c8a54,12/17/2021 4:29:38 PM,ccber_user,12/17/2021 4:29:38 PM,ccber_user,,,,,,,,,,,,,,,,-119.845748735729,34.4081270412534
60,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,ca56d874-8b1b-4399-9ca1-e412471ff136,12/17/2021 4:31:19 PM,ccber_user,12/17/2021 4:31:19 PM,ccber_user,,,,,,,,,,,,,,,,-119.844983648687,34.4077293897558
61,Red-winged Blackbird,7,No,,,,,,,,,,,,,,,,,,,,,,46588a1c-bff5-498f-91bf-13c1d50aca8b,12/17/2021 4:31:54 PM,ccber_user,12/17/2021 4:32:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.844637370603,34.4086926300105
62,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,1446eec1-e614-4a40-bd2e-9baec44ab2f0,12/17/2021 4:33:22 PM,ccber_user,12/17/2021 4:33:22 PM,ccber_user,,,,,,,,,,,,,,,,-119.843982885934,34.4085612140618
63,Acorn Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,3a7e0c59-48fc-45f2-9dd9-dbd6e5d497ac,12/17/2021 4:37:13 PM,ccber_user,12/17/2021 4:37:13 PM,ccber_user,,,,,,,,,,,,,,,,-119.843650008019,34.4086747434551
64,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,67b42827-6574-4fae-9e64-bfbd35d95eb9,12/17/2021 4:37:51 PM,ccber_user,12/17/2021 4:37:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.843890070203,34.4086087883237
65,Dark-eyed Junco,2,No,,,,,,,,,,,,,,,,,,,,,,9462442c-dd92-4c01-88dd-633ea6e8cd09,12/17/2021 4:38:06 PM,ccber_user,12/17/2021 4:38:06 PM,ccber_user,,,,,,,,,,,,,,,,-119.843665967489,34.4086109509579
66,California Scrub-Jay,2,No,,,,,,,,,,,,,,,,,,,,,,0580d178-d1e3-4011-ab20-2e05019285db,12/17/2021 4:38:26 PM,ccber_user,12/17/2021 4:38:26 PM,ccber_user,,,,,,,,,,,,,,,,-119.843815368998,34.4086444688171
67,White-crowned Sparrow,18,No,,,,,,,,,,,,,,,,,,,,,,941f7219-1361-4112-9dbd-77e5c0f7373d,12/17/2021 4:39:02 PM,ccber_user,12/17/2021 4:39:02 PM,ccber_user,,,,,,,,,,,,,,,,-119.843515255337,34.4083860537432
68,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,924ae165-bbfa-428f-9703-7a4036f27f09,12/17/2021 4:39:43 PM,ccber_user,12/17/2021 4:39:43 PM,ccber_user,,,,,,,,,,,,,,,,-119.843832405548,34.4086985309277
69,Acorn Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,5a4517a1-2258-4b48-94bc-d82fc7c1f450,12/17/2021 4:40:10 PM,ccber_user,12/17/2021 4:40:10 PM,ccber_user,,,,,,,,,,,,,,,,-119.84374459972,34.4087190737053
70,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5eb6c9e6-136a-4c1a-98ab-6f40e263c189,12/17/2021 4:40:54 PM,ccber_user,12/17/2021 4:40:54 PM,ccber_user,,,,,,,,,,,,,,,,-119.843879585067,34.4085298580646
71,American Crow,5,No,,,,,,,,,,,,,,,,,,,,,,06750a4b-adaa-4b6a-98e1-c5f34e9aaffc,12/17/2021 4:41:44 PM,ccber_user,12/17/2021 4:43:11 PM,ccber_user,,,,,,,,,,,,,,,,-119.843620098612,34.4083590229619
72,Bushtit,1,No,,,,,,,,,,,,,,,,,,,,,,dbad41f6-7f9c-42ac-8366-d9dc4fd88776,12/17/2021 4:43:21 PM,ccber_user,12/17/2021 4:43:21 PM,ccber_user,,,,,,,,,,,,,,,,-119.843669898516,34.4087266429149
73,Acorn Woodpecker,2,No,,,,,,,,,,,,,,,,,,,,,,c5cc29d4-c8dd-49a5-9ddb-aab1ccfa0761,12/17/2021 4:43:36 PM,ccber_user,12/17/2021 4:43:36 PM,ccber_user,,,,,,,,,,,,,,,,-119.843815368998,34.4085601327441
74,Bufflehead,6,No,,,,,,,,,,,,,,,,,,,,,,2dfdc10d-e1f7-423f-95cd-350b8ca75018,12/17/2021 4:48:51 PM,ccber_user,12/17/2021 4:48:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.844113655487,34.4071196094179
75,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,d7e163ea-d49d-43c7-a40f-441b5f96ce3f,12/17/2021 4:49:54 PM,ccber_user,12/17/2021 4:49:54 PM,ccber_user,,,,,,,,,,,,,,,,-119.84348233298,34.4068620886501
76,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,a48dd97e-c360-4c3a-a462-bf287f545087,12/17/2021 4:51:34 PM,ccber_user,12/17/2021 4:51:34 PM,ccber_user,,,,,,,,,,,,,,,,-119.843690026169,34.4067537344866
77,Hermit Thrush,1,No,,,,,,,,,,,,,,,,,,,,,,f69351aa-26eb-4d7c-b782-503f331b966a,12/17/2021 4:51:44 PM,ccber_user,12/17/2021 4:51:44 PM,ccber_user,,,,,,,,,,,,,,,,-119.843583522807,34.4087539944887
78,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,b31ea5c6-d23a-496a-874c-b88cc2d1d113,12/17/2021 4:51:58 PM,ccber_user,12/17/2021 4:51:58 PM,ccber_user,,,,,,,,,,,,,,,,-119.843681228967,34.4066766679591
79,Willet,1,No,,,,,,,,,,,,,,,,,,,,,,a229be06-35ed-4931-893d-74fca86b72bd,12/17/2021 4:53:33 PM,ccber_user,12/17/2021 4:53:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.843684434156,34.4063968755934
80,Black-bellied Plover,1,No,,,,,,,,,,,,,,,,,,,,,,09698b2a-73d1-4d77-92a8-914751ba0fc1,12/17/2021 4:53:52 PM,ccber_user,12/17/2021 4:53:52 PM,ccber_user,,,,,,,,,,,,,,,,-119.84374734048,34.4063287559729
81,Least Sandpiper,4,No,,,,,,,,,,,,,,,,,,,,,,42eabf20-c8fe-48ed-ae63-71fde0774450,12/17/2021 4:54:02 PM,ccber_user,12/17/2021 4:54:10 PM,ccber_user,,,,,,,,,,,,,,,,-119.843772239983,34.4062973991388
82,Snowy Egret,4,Yes,,,,,,,,,,,,,,,,,,,,,,d099605b-6712-4577-a897-636095250cdf,12/17/2021 4:54:25 PM,ccber_user,12/17/2021 4:54:25 PM,ccber_user,,,,,,,,,,,,,,,,-119.843756514076,34.4065093265796
83,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,398177ad-4564-4b55-b1d7-0524e16bbe70,12/17/2021 4:59:01 PM,ccber_user,12/17/2021 4:59:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.844180111953,34.4061303245586
84,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,0ee5f931-22bd-44a8-8e97-919bb3fe9af0,12/17/2021 4:59:16 PM,ccber_user,12/17/2021 4:59:16 PM,ccber_user,,,,,,,,,,,,,,,,-119.844193857075,34.4061945851353
85,Anna's Hummingbird,2,No,,,,,,,,,,,,,,,,,,,,,,f8cf72bc-dba6-4c8f-82ec-c2b894e4f26c,12/17/2021 4:59:53 PM,ccber_user,12/17/2021 4:59:53 PM,ccber_user,,,,,,,,,,,,,,,,-119.844200729187,34.4058014618376
86,Black Turnstone,3,No,,,,,,,,,,,,,,,,,,,,,,fd5e630b-b726-401c-a147-90532db78b02,12/17/2021 5:04:42 PM,ccber_user,12/17/2021 5:04:42 PM,ccber_user,,,,,,,,,,,,,,,,-119.844081608987,34.4045521498537
87,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,8c57e670-1957-43b8-98c3-8e16b6806a66,12/17/2021 5:09:40 PM,ccber_user,12/17/2021 5:09:40 PM,ccber_user,,,,,,,,,,,,,,,,-119.844675388204,34.4054778815788
88,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,11952612-ad4b-48f7-8e4e-4da96977964f,12/17/2021 5:10:53 PM,ccber_user,12/17/2021 5:10:53 PM,ccber_user,,,,,,,,,,,,,,,,-119.844348952108,34.4055440326222
89,Anna's Hummingbird,4,No,,,,,,,,,,,,,,,,,,,,,,d8f94f5b-37a8-41d1-9fed-9edebd8c4f1d,12/17/2021 5:13:05 PM,ccber_user,12/17/2021 5:13:46 PM,ccber_user,,,,,,,,,,,,,,,,-119.844974334056,34.4059617273036
90,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,d6dfa8ab-7472-4e6e-8ce7-b04c38511a4a,12/17/2021 5:14:04 PM,ccber_user,12/17/2021 5:14:04 PM,ccber_user,,,,,,,,,,,,,,,,-119.845396587155,34.4059806276036
91,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,249568f9-adff-486d-96f6-36976eadeb06,12/17/2021 5:14:20 PM,ccber_user,12/17/2021 5:14:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.845547779007,34.4062716891647
92,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,58ff89fc-4bf9-4cf4-8d0b-74663d01c634,12/17/2021 5:15:47 PM,ccber_user,12/17/2021 5:15:47 PM,ccber_user,,,,,,,,,,,,,,,,-119.847001087847,34.4067377300436
93,Ruddy Duck,35,No,,,,,,,,,,,,,,,,,,,,,,b0b77863-9f99-40ff-a9a7-2073d5e8400b,12/17/2021 5:16:48 PM,ccber_user,12/17/2021 5:16:48 PM,ccber_user,,,,,,,,,,,,,,,,-119.845954202893,34.4068435702423
94,Belted Kingfisher,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,0987fa17-7e89-4b38-837e-9dbe729fdad8,12/17/2021 5:17:20 PM,ccber_user,12/17/2021 5:17:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.845766359777,34.4074672661256
95,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,88a19cf4-d37c-4de9-8deb-f2b4d1fc1628,12/17/2021 5:17:57 PM,ccber_user,12/17/2021 5:17:57 PM,ccber_user,,,,,,,,,,,,,,,,-119.846162664141,34.4069172799441
96,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,22fcc521-b01e-40de-ae7e-8ff9f455de9f,12/17/2021 5:19:42 PM,ccber_user,12/17/2021 5:19:42 PM,ccber_user,,,,,,,,,,,,,,,,-119.846554782356,34.4062946464844
