OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
15,Double-crested Cormorant,6,No,,,,,,,,,,,,,,,,,,,,,,bc07c2ce-3347-453f-bc5e-0d3843ffe0bf,2/23/2022 3:43:57 PM,ccber_user,2/23/2022 3:43:57 PM,ccber_user,,,,,,,,,,,,,,,,-119.848279721076,34.4090639022771
16,Great Egret,1,No,,,,,,,,,,,,,,,,,,,,,,8403520c-b4e3-46e0-98dd-df9cd5bdcec4,2/23/2022 3:44:08 PM,ccber_user,2/23/2022 3:44:08 PM,ccber_user,,,,,,,,,,,,,,,,-119.848341965342,34.4090732390546
17,Ruddy Duck,2,No,,,,,,,,,,,,,,,,,,,,,,5c00d1e4-9dc0-48ec-9b4b-d6c7a671f82a,2/23/2022 3:45:05 PM,ccber_user,2/23/2022 3:45:05 PM,ccber_user,,,,,,,,,,,,,,,,-119.848200500448,34.4097128139867
18,Golden-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,8dee391b-7683-4248-8305-b5736749ef27,2/23/2022 3:46:52 PM,ccber_user,2/23/2022 3:46:52 PM,ccber_user,,,,,,,,,,,,,,,,-119.847552595041,34.4098668717108
19,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,409bd922-37e2-4b61-be13-3c3462acb421,2/23/2022 3:47:33 PM,ccber_user,2/23/2022 3:47:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.847521473806,34.4099298954457
20,House Finch,4,No,,,,,,,,,,,,,,,,,,,,,,e323fe84-1052-4359-907f-e70d6b988539,2/23/2022 3:51:10 PM,ccber_user,2/23/2022 3:51:32 PM,ccber_user,,,,,,,,,,,,,,,,-119.847385668298,34.4095284119948
21,Yellow-rumped Warbler,5,No,,,,,,,,,,,,,,,,,,,,,,b9873c22-1bc4-46ed-9545-9925442cfb13,2/23/2022 3:51:21 PM,ccber_user,2/23/2022 3:51:21 PM,ccber_user,,,,,,,,,,,,,,,,-119.84724986279,34.4096124432294
22,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,7c305ac3-6698-4bce-aa3e-2c92575e55f9,2/23/2022 3:53:55 PM,ccber_user,2/23/2022 3:53:55 PM,ccber_user,,,,,,,,,,,,,,,,-119.847727161955,34.4083895415375
23,Ruddy Duck,2,No,,,,,,,,,,,,,,,,,,,,,,8c50be8f-cd32-4f8c-acb4-d870cc92dddb,2/23/2022 3:54:03 PM,ccber_user,2/23/2022 3:54:03 PM,ccber_user,,,,,,,,,,,,,,,,-119.847818694892,34.4087303404361
24,Bushtit,1,No,,,,,,,,,,,,,,,,,,,,,,aa98b671-21ed-450a-bbc1-d833f85e9ba3,2/23/2022 3:54:12 PM,ccber_user,2/23/2022 3:54:12 PM,ccber_user,,,,,,,,,,,,,,,,-119.84717361828,34.40944461339
25,Red-tailed Hawk,1,Yes,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,8619edd2-56a7-429c-96cb-2bc4642a00a4,2/23/2022 3:59:09 PM,ccber_user,2/23/2022 3:59:09 PM,ccber_user,,,,,,,,,,,,,,,,-119.846828446022,34.4092212347693
26,House Finch,4,No,,,,,,,,,,,,,,,,,,,,,,64b2c03d-b5ee-4899-a1fc-81b2b098e6f8,2/23/2022 4:01:33 PM,ccber_user,2/23/2022 4:01:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.846222979724,34.4091652134466
27,Scaly-breasted Munia,3,No,,,,,,,,,,,,,,,,,,,,,,aed94f87-adc5-4536-8c6a-4e19c2d0cdf0,2/23/2022 4:01:49 PM,ccber_user,2/23/2022 4:01:49 PM,ccber_user,,,,,,,,,,,,,,,,-119.8462342967,34.4091935157475
28,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,7e871c2e-b0a8-44d5-a60d-9897efa7b3a0,2/23/2022 4:01:59 PM,ccber_user,2/23/2022 4:01:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.846251273062,34.4091328260211
29,California Thrasher,1,No,,,,,,,,,,,,,,,,,,,,,,302818b7-06e9-499f-8e99-a407cdc4f0dd,2/23/2022 4:02:16 PM,ccber_user,2/23/2022 4:02:16 PM,ccber_user,,,,,,,,,,,,,,,,-119.846030588438,34.4088387135324
30,California Scrub-Jay,3,No,,,,,,,,,,,,,,,,,,,,,,92b0d3c5-98a1-46d8-8eeb-91e4692702bd,2/23/2022 4:02:30 PM,ccber_user,2/23/2022 4:09:42 PM,ccber_user,,,,,,,,,,,,,,,,-119.846183370308,34.409142162791
31,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,e0c9ea37-cdf8-447d-9d33-18ecad442d96,2/23/2022 4:02:51 PM,ccber_user,2/23/2022 4:02:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.846421029498,34.409109484092
32,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,75e5cdf4-5396-4b18-83df-6c61ba55d174,2/23/2022 4:05:03 PM,ccber_user,2/23/2022 4:05:03 PM,ccber_user,,,,,,,,,,,,,,,,-119.845979662046,34.4088713923371
33,California Towhee,2,No,,,,,,,,,,,,,,,,,,,,,,c4ca6c6a-a3a1-468e-b1c7-c8fce27e3a1a,2/23/2022 4:05:35 PM,ccber_user,2/23/2022 4:05:35 PM,ccber_user,,,,,,,,,,,,,,,,-119.846013612974,34.4090814730273
34,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,7b42cc83-1a07-436f-976c-834fb69a65fc,2/23/2022 4:05:44 PM,ccber_user,2/23/2022 4:05:44 PM,ccber_user,,,,,,,,,,,,,,,,-119.845962685684,34.4091514995598
35,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c86b4c28-e1b4-4177-9141-af3f22be7dc5,2/23/2022 4:05:56 PM,ccber_user,2/23/2022 4:05:56 PM,ccber_user,,,,,,,,,,,,,,,,-119.845832539562,34.409067467862
36,Red-winged Blackbird,1,No,,,,,,,,,,,,,,,,,,,,,,09220798-7804-409c-9808-c19688b31f9e,2/23/2022 4:06:20 PM,ccber_user,2/23/2022 4:06:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.845515659744,34.4090534626944
37,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,dfdbe76c-1c9b-4023-8d77-f98d4df90b04,2/23/2022 4:09:05 PM,ccber_user,2/23/2022 4:09:05 PM,ccber_user,,,,,Samsung SM-T713,3.76,3.29,34.4089339333333,-119.84586895,-27.3,1.1,0.8,0.7,1,,-119.845868950077,34.4089339336032
38,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,3ce7c56b-6492-4672-8813-be2d89efab32,2/23/2022 4:14:09 PM,ccber_user,2/23/2022 4:16:02 PM,ccber_user,,,,,,,,,,,,,,,,-119.845626001607,34.4089632320648
39,Bufflehead,2,No,,,,,,,,,,,,,,,,,,,,,,93c3805a-b953-424b-9461-2850918bfc96,2/23/2022 4:16:17 PM,ccber_user,2/23/2022 4:16:17 PM,ccber_user,,,,,,,,,,,,,,,,-119.84560619645,34.4082466204127
40,Greater/Lesser Scaup,42,No,,,,,,,,,,,,,,,,,,,,,,a7fc03d8-80f8-4282-9dac-69b9443a514a,2/23/2022 4:18:02 PM,ccber_user,2/23/2022 4:18:02 PM,ccber_user,,,,,,,,,,,,,,,,-119.845227073264,34.4081205711003
41,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,548dc8cc-53d7-4495-8883-c60e31cc7e8e,2/23/2022 4:18:15 PM,ccber_user,2/23/2022 4:18:15 PM,ccber_user,,,,,,,,,,,,,,,,-119.845730684982,34.4084613710947
42,Eared Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,8ceecea3-55aa-47df-b8ab-b2b1bd64900d,2/23/2022 4:22:19 PM,ccber_user,2/23/2022 4:22:19 PM,ccber_user,,,,,,,,,,,,,,,,-119.844543830829,34.4082390607944
43,Bufflehead,1,No,,,,,,,,,,,,,,,,,,,,,,6c88315c-fab8-42a3-b6ab-6d50200c4a91,2/23/2022 4:23:57 PM,ccber_user,2/23/2022 4:23:57 PM,ccber_user,,,,,,,,,,,,,,,,-119.844345781055,34.4081130114707
44,Bufflehead,6,No,,,,,,,,,,,,,,,,,,,,,,53c8d4a4-7a97-4479-abd5-1545410e2605,2/23/2022 4:24:06 PM,ccber_user,2/23/2022 4:24:06 PM,ccber_user,,,,,,,,,,,,,,,,-119.845692518261,34.4070859345654
45,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,94fc8a49-44bf-4f24-855c-adf0a20455f3,2/23/2022 4:25:51 PM,ccber_user,2/23/2022 4:25:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.844192999184,34.408285745873
46,Red-tailed Hawk,1,No,,,,,,,,,,,,,,,,,,,,,,1a1fe488-27f7-4ddf-94c1-4ea1d05de049,2/23/2022 4:29:11 PM,ccber_user,2/23/2022 4:29:11 PM,ccber_user,,,,,,,,,,,,,,,,-119.844764601691,34.4065770591708
47,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,258e40c3-785e-41d8-b478-fd2ce0809c29,2/23/2022 4:31:42 PM,ccber_user,2/23/2022 4:31:42 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4084748166667,-119.8436945,-27.5,1,0.7,0.7,1,,-119.843694499779,34.4084748168031
48,House Finch,4,No,,,,,,,,,,,,,,,,,,,,,,7f69de5a-1db8-4e6b-96de-db965ff4ccad,2/23/2022 4:31:51 PM,ccber_user,2/23/2022 4:31:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.843455058331,34.4084373575078
49,Dark-eyed Junco,2,No,,,,,,,,,,,,,,,,,,,,,,26c3a316-64bc-4552-ba66-e1574b771ea9,2/23/2022 4:31:59 PM,ccber_user,2/23/2022 4:31:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.843585205351,34.4085867491654
50,Townsend's Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,4cf685ae-1c04-4184-9845-4ddfaf80eef5,2/23/2022 4:33:20 PM,ccber_user,2/23/2022 4:33:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.843698376907,34.4086100912404
51,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,e673ae69-7955-4e74-a996-7d8c95b36c4b,2/23/2022 4:33:33 PM,ccber_user,2/23/2022 4:33:33 PM,ccber_user,,,,,,,,,,,,,,,,-119.843556912013,34.4086687817631
52,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,c746cda9-ef61-480a-874d-261d0e37ef8a,2/23/2022 4:37:07 PM,ccber_user,2/23/2022 4:37:07 PM,ccber_user,,,,,Samsung SM-T713,4.23,3.76,34.4085296833333,-119.8436952,-28,1.2,0.9,0.8,1,,-119.843695199566,34.4085296831564
53,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,11d13e1b-981b-4c54-8529-ee8607ca55d9,2/23/2022 4:48:31 PM,ccber_user,2/23/2022 4:48:31 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4071015166667,-119.84358625,-20.7,1,0.7,0.7,1,,-119.843586250092,34.4071015164867
54,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,4663f5f5-0ac2-4fdb-8222-0011bce06dc8,2/23/2022 4:52:50 PM,ccber_user,2/23/2022 4:52:50 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4061735833333,-119.844011433333,-28.4,1,0.7,0.7,1,,-119.844011433496,34.4061735837025
55,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,2978a34e-1574-4aaa-b6b5-0318b6e51d7a,2/23/2022 4:53:24 PM,ccber_user,2/23/2022 4:53:24 PM,ccber_user,,,,,,,,,,,,,,,,-119.844256437311,34.4060141346581
56,White-crowned Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,2af16170-cb69-4b57-b220-4f7db9b74a6d,2/23/2022 4:54:29 PM,ccber_user,2/23/2022 4:54:29 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4059172666667,-119.844066333333,-23,1,0.7,0.7,1,,-119.844066333136,34.4059172666304
57,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,076b078e-d2aa-4664-808b-d9727d4dcc55,2/23/2022 4:55:01 PM,ccber_user,2/23/2022 4:55:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.844111682786,34.4057974165825
58,White-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,6b5c7edf-a02a-4140-88e1-9195efcac629,2/23/2022 4:56:38 PM,ccber_user,2/23/2022 4:56:38 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4053127833333,-119.844098216667,-23.5,1,0.7,0.7,1,,-119.84409821704,34.4053127835314
59,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,48e0ca8f-f3f3-4d37-a4fa-1a87f7581355,2/23/2022 4:56:55 PM,ccber_user,2/23/2022 4:56:55 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.4053133166667,-119.8440997,-23.6,1,0.7,0.7,1,,-119.844099700159,34.405313316429
60,Brown Pelican,200,No,,,,,,,,,,,,,,,,,,,,,,7df2c8a2-34fd-415e-bf09-318d640daaff,2/23/2022 4:59:29 PM,ccber_user,2/23/2022 4:59:29 PM,ccber_user,,,,,,,,,,,,,,,,-119.844137128465,34.4044590156431
61,Western Gull,4,No,,,,,,,,,,,,,,,,,,,,,,758cc547-e676-48b0-ad27-237106bbd1b0,2/23/2022 5:00:03 PM,ccber_user,2/23/2022 5:00:03 PM,ccber_user,,,,,,,,,,,,,,,,-119.844022622013,34.4044957563004
62,Heermann's Gull,,No,,,,,,,,,,,,,,,,,,,,,,05db73ed-329c-4246-98b7-3fcd47a3c198,2/23/2022 5:00:18 PM,ccber_user,2/23/2022 5:00:18 PM,ccber_user,,,,,,,,,,,,,,,,-119.8442134664,34.4044065287501
63,Willet,1,No,,,,,,,,,,,,,,,,,,,,,,d706bfc3-c050-436b-b38f-5b9c6dd16a69,2/23/2022 5:00:27 PM,ccber_user,2/23/2022 5:00:27 PM,ccber_user,,,,,,,,,,,,,,,,-119.844016260144,34.4046374705364
64,Northern Rough-winged Swallow,2,No,,,,,,,,,,,,,,,,,,,,,,2e9db755-3197-4991-b61c-cba41e5fa234,2/23/2022 5:10:50 PM,ccber_user,2/23/2022 5:10:50 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.40608995,-119.8466876,-27.7,1,0.7,0.7,1,,-119.846687600067,34.4060899499798
65,Say's Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,cdb65ac3-e68f-47fd-908a-b1996e6acc5b,2/23/2022 5:13:39 PM,ccber_user,2/23/2022 5:13:39 PM,ccber_user,,,,,,,,,,,,,,,,-119.847657277517,34.406452381444
66,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,e83685b4-2390-40e4-95b8-efb8757cd082,2/23/2022 5:18:03 PM,ccber_user,2/23/2022 5:18:03 PM,ccber_user,,,,,,,,,,,,,,,,-119.847207768634,34.4067514828661
67,White-crowned Sparrow,,No,,,,,,,,,,,,,,,,,,,,,,df2a1faa-534e-43be-b995-c4befb4a86b4,2/23/2022 5:18:12 PM,ccber_user,2/23/2022 5:18:12 PM,ccber_user,,,,,,,,,,,,,,,,-119.847277076353,34.4067239512786
68,House Finch,4,No,,,,,,,,,,,,,,,,,,,,,,d81349f9-8926-475e-85ac-105e09a8e98e,2/23/2022 5:19:28 PM,ccber_user,2/23/2022 5:19:28 PM,ccber_user,,,,,,,,,,,,,,,,-119.848042020564,34.4066678282278
69,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,b83a4c2e-2d4c-4c2b-a02c-22f3726b0258,2/23/2022 5:20:45 PM,ccber_user,2/23/2022 5:20:45 PM,ccber_user,,,,,,,,,,,,,,,,-119.848414225824,34.4068012519666
70,Anna's Hummingbird,3,No,,,,,,,,,,,,,,,,,,,,,,dba90aee-0ef3-4f4a-a074-324dba618d37,2/23/2022 5:28:31 PM,ccber_user,2/23/2022 5:28:31 PM,ccber_user,,,,,Samsung SM-T713,3.76,4.23,34.4078738333333,-119.848504966667,-15.7,1.2,0.8,0.9,1,,-119.848504966447,34.4078738333295
71,Golden-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,cbf0d50c-831d-4fa9-a672-0c4247208f04,2/23/2022 5:43:45 PM,ccber_user,2/23/2022 5:43:45 PM,ccber_user,,,,,Samsung SM-T713,3.29,3.29,34.40780685,-119.848414083333,-23.3,1,0.7,0.7,1,,-119.848414082991,34.4078068503426
72,Long-billed Dowitcher,19,No,,,,,,Lisa max roberts,720,,45,10,High,Light,,,,,,,,,,9b6eb15e-2fdb-4d7b-8c15-d2128517512b,2/23/2022 3:21:44 PM,ccber_user,2/23/2022 3:23:23 PM,ccber_user,,,,,,,,,,,,,,,,-119.848123032433,34.4107097337133
73,Least Sandpiper,2,No,,,,,,,,,,,,,,,,,,,,,,cda53ef0-da37-40ca-8b4b-43c48e2c7ff5,2/23/2022 3:24:27 PM,ccber_user,2/23/2022 3:24:27 PM,ccber_user,,,,,,,,,,,,,,,,-119.847879846807,34.4105836510566
74,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,d6d09c35-67a8-4993-ba37-a883e204716d,2/23/2022 3:25:42 PM,ccber_user,2/23/2022 3:26:07 PM,ccber_user,,,,,,,,,,,,,,,,-119.848256135808,34.4108023814628
75,American Coot,1,No,,,,,,,,,,,,,,,,,,,,,,1bc0277d-d494-4216-81aa-f8824ee00b56,2/23/2022 3:27:46 PM,ccber_user,2/23/2022 3:27:46 PM,ccber_user,,,,,,,,,,,,,,,,-119.848222174101,34.410652483132
76,Ruddy Duck,7,No,,,,,,,,,,,,,,,,,,,,,,765b3d21-422f-498b-8d89-8a81bb8f6aef,2/23/2022 3:29:56 PM,ccber_user,2/23/2022 3:29:56 PM,ccber_user,,,,,,,,,,,,,,,,-119.848913289371,34.4106426766621
77,Eared Grebe,4,No,,,,,,,,,,,,,,,,,,,,,,34b77c3a-9ddb-4c6c-99db-77b11697b6b4,2/23/2022 3:30:32 PM,ccber_user,2/23/2022 3:30:32 PM,ccber_user,,,,,,,,,,,,,,,,-119.849766256801,34.4106419763058
78,Pied-billed Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,adc254f3-181b-46b4-bdd0-1f10c187a41d,2/23/2022 3:30:51 PM,ccber_user,2/23/2022 3:30:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.850358883479,34.4105618473532
79,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,4973ff13-ab18-4f3f-a899-ca121e8a03a6,2/23/2022 3:31:22 PM,ccber_user,2/23/2022 3:31:22 PM,ccber_user,,,,,,,,,,,,,,,,-119.849289098672,34.4116097319503
80,Bushtit,10,No,,,,,,,,,,,,,,,,,,,,,,7f789671-4b8d-4dab-8db0-86d2c47262f2,2/23/2022 3:32:39 PM,ccber_user,2/23/2022 3:32:39 PM,ccber_user,,,,,,,,,,,,,,,,-119.848755905432,34.4110871919979
81,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,92cf2de8-34f2-4efa-9033-2800339c4cc3,2/23/2022 3:32:59 PM,ccber_user,2/23/2022 3:32:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.848980050366,34.4109779206192
82,American Coot,2,No,,,,,,,,,,,,,,,,,,,,,,ef813a51-81a3-4013-841e-2763e08bfb82,2/23/2022 3:36:01 PM,ccber_user,2/23/2022 3:36:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.849761162456,34.4113911896742
83,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c1d55172-2154-4a03-8d1e-a38852e4b5db,2/23/2022 3:36:26 PM,ccber_user,2/23/2022 3:36:26 PM,ccber_user,,,,,,,,,,,,,,,,-119.849275515247,34.4116741735949
84,Ruddy Duck,8,No,,,,,,,,,,,,,,,,,,,,,,c4f5577c-e779-489a-ab4c-a14599d8674c,2/23/2022 3:36:44 PM,ccber_user,2/23/2022 3:36:44 PM,ccber_user,,,,,,,,,,,,,,,,-119.84973024424,34.4113173853466
85,Black Phoebe,1,No,,,Carrying Nest Material,in drop inlet,,,,,,,,,,,,,,,,,,52cf1560-74fc-4cda-b36f-56a8fad7afe0,2/23/2022 3:38:10 PM,ccber_user,2/23/2022 3:38:10 PM,ccber_user,,,,,,,,,,,,,,,,-119.850280419232,34.4116255857571
86,Acorn Woodpecker,4,No,,,,,,,,,,,,,,,,,,,,,,427c32ca-85c9-4739-ab9a-3c1c083ed124,2/23/2022 3:39:00 PM,ccber_user,2/23/2022 3:44:20 PM,ccber_user,,,,,,,,,,,,,,,,-119.849825711799,34.4115947652484
87,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,cb09bdf6-d39b-4a34-8266-1f53529e5e14,2/23/2022 3:39:30 PM,ccber_user,2/23/2022 3:39:30 PM,ccber_user,,,,,,,,,,,,,,,,-119.849773071421,34.4116199814901
88,White-crowned Sparrow,6,No,,,,,,,,,,,,,,,,,,,,,,030e2769-9a20-46b3-a4bf-83fc55fa6740,2/23/2022 3:40:33 PM,ccber_user,2/23/2022 3:44:40 PM,ccber_user,,,,,,,,,,,,,,,,-119.849883445624,34.4115709496961
89,Black-necked Stilt,6,No,,,,,,,,,,,,,,,,,,,,,,eeda229d-0fb3-4b30-b292-c04b697d09ca,2/23/2022 3:42:09 PM,ccber_user,2/23/2022 3:42:09 PM,ccber_user,,,,,,,,,,,,,,,,-119.850370792445,34.4111701611338
90,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,7ef540cf-85c2-4fee-b896-900ba2d2fe0f,2/23/2022 3:43:57 PM,ccber_user,2/23/2022 3:43:57 PM,ccber_user,,,,,,,,,,,,,,,,-119.850020989372,34.4114055138693
91,Long-billed Dowitcher,12,No,,,,,,,,,,,,,,,,,,,,,,913c9fdb-cd7e-4eaa-be83-5cf8361cfaf6,2/23/2022 3:45:43 PM,ccber_user,2/23/2022 3:45:43 PM,ccber_user,,,,,,,,,,,,,,,,-119.85028209998,34.4111645568363
92,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,4f3e231d-f982-4ee8-ad4b-7d7b47c3a18d,2/23/2022 3:46:01 PM,ccber_user,2/23/2022 3:46:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.850103803261,34.411228998824
93,Least Sandpiper,1,No,,,,,,,,,,,,,,,,,,,,,,8d3acc25-6379-4ee2-a70d-93307a782b13,2/23/2022 3:46:18 PM,ccber_user,2/23/2022 3:46:18 PM,ccber_user,,,,,,,,,,,,,,,,-119.850329646012,34.4112948422047
