OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),CreationDate,Creator,EditDate,Editor,x,y
1,Black-necked Stilt,3,No,,,,,,,,,,,,,,,,,,,,,,c9ed93a9-7ce3-426e-b131-480115793a18,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:37:10 PM,ccber_user,9/27/2024 2:37:10 PM,ccber_user,-119.848405229196,34.41078212008
2,Great Egret,3,No,,,,,,,,,,,,,,,,,,,,,,63222fe7-eba1-4456-b7c2-664021805e7b,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:37:29 PM,ccber_user,9/27/2024 2:37:29 PM,ccber_user,-119.847923919053,34.4106053791603
3,Black-crowned Night-Heron,2,No,,,,,,,,,,,,,,,,,,,,,,489a18e8-8e32-4059-be17-fa7a84f6de5f,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:37:51 PM,ccber_user,9/27/2024 2:37:51 PM,ccber_user,-119.848160699691,34.4107765394722
4,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,cd541824-8ce7-418f-ab1d-5f86ac5392e0,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:38:10 PM,ccber_user,9/27/2024 2:38:10 PM,ccber_user,-119.848257666537,34.4109476986928
5,Belted Kingfisher,1,No,,,,,,,,,,,,,,,,,,,,,,7201ea4f-f46b-4f6a-bba3-4b8ca2f15eaf,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:38:31 PM,ccber_user,9/27/2024 2:38:31 PM,ccber_user,-119.848417775067,34.4090965513486
6,Black Phoebe,1,No,,,,,,Lisa Dan fontaine,741,,55,100,Low,None,,,,,,,,,,536b8a53-ffc9-4db1-9189-919743648fb9,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:39:13 PM,ccber_user,9/27/2024 2:41:34 PM,ccber_user,-119.848038458744,34.4108044454719
7,Greater Yellowlegs,1,No,,,,,,,,,,,,,,,,,,,,,,50e7cf4e-0a02-4bfe-b6f9-14577e887dd0,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:42:11 PM,ccber_user,9/27/2024 2:42:11 PM,ccber_user,-119.847975317061,34.4107170048137
8,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,196d0469-92a1-4c32-aad9-ae131c9d32aa,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:43:28 PM,ccber_user,9/27/2024 2:43:28 PM,ccber_user,-119.84751660853,34.4107940527967
9,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,0664ae16-8691-4c01-8882-2ff3d833d5c8,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:45:58 PM,ccber_user,9/27/2024 2:45:58 PM,ccber_user,-119.847539158939,34.4105168481081
10,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,a0426d79-6693-4a48-9b76-74faffea88a4,,,,,,,,,,,,,,,,,,,,,,,9/27/2024 2:46:21 PM,ccber_user,9/27/2024 2:46:21 PM,ccber_user,-119.847309143514,34.410306618352
