OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
32,Lesser Goldfinch,1,No,,,,,,,,,,,,,,,,,,,,,,b572db91-0e79-4eec-ba16-b8331e42555b,2/26/2021 3:44:54 PM,ccber_user,2/26/2021 3:44:54 PM,ccber_user,-119.850909983736,34.4108651658534
33,American Wigeon,2,No,,,,,,,,,,,,,,,,,,,,,,0d480ede-9810-42e4-81b2-0c7063686fd3,2/26/2021 3:45:07 PM,ccber_user,2/26/2021 3:45:07 PM,ccber_user,-119.850415569869,34.410885247125
34,Ring-billed Gull,1,No,,,,,,,,,,,,,,,,,,,,,,9ea26e22-12bb-4b3e-bf76-a1227982edc2,2/26/2021 3:45:30 PM,ccber_user,2/26/2021 3:45:30 PM,ccber_user,-119.850379058742,34.4111017548836
35,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,2f91064c-7175-4455-8f71-71afc7ac450f,2/26/2021 3:45:58 PM,ccber_user,2/26/2021 3:45:58 PM,ccber_user,-119.850896292513,34.4107879897229
36,American Pipit,1,No,,,,,,,,,,,,,,,,,,,,,,81f236de-9f99-430c-872d-5c94102869fd,2/26/2021 3:46:34 PM,ccber_user,2/26/2021 3:46:34 PM,ccber_user,-119.850968566469,34.4113780727469
37,American Coot,5,No,,,,,,,,,,,,,,,,,,,,,,b31b26c8-8bd2-494c-8b64-ad9f6bdc6c76,2/26/2021 3:47:07 PM,ccber_user,2/26/2021 3:47:07 PM,ccber_user,-119.850643013417,34.4107630941338
38,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,cac19b14-afe0-4d25-89b9-6a0f28140c69,2/26/2021 3:47:17 PM,ccber_user,2/26/2021 3:47:17 PM,ccber_user,-119.851056799895,34.410695320465
39,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,9c41c956-60da-4cb9-9dcb-f99ec8f346c1,2/26/2021 3:47:58 PM,ccber_user,2/26/2021 3:47:58 PM,ccber_user,-119.851020670552,34.4109549319756
40,White-crowned Sparrow,5,No,,,,,,,,,,,,,,,,,,,,,,69ec6ddc-ad79-4dab-9287-8febec6779ba,2/26/2021 3:48:09 PM,ccber_user,2/26/2021 3:48:09 PM,ccber_user,-119.851096564719,34.4109106444128
41,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,bdc26ef7-b4a1-4d42-8727-3e89a2214f23,2/26/2021 3:48:17 PM,ccber_user,2/26/2021 3:48:17 PM,ccber_user,-119.851166905501,34.4108907914109
42,Yellow-rumped Warbler,3,No,,,,,,,,,,,,,,,,,,,,,,d5d19fe9-8060-48a5-a1a5-45532a7ac997,2/26/2021 3:49:04 PM,ccber_user,2/26/2021 3:49:04 PM,ccber_user,-119.851237246283,34.4111244455592
43,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,a9054a45-a488-44b8-bf4a-85a9d3fb0512,2/26/2021 3:49:30 PM,ccber_user,2/26/2021 3:49:30 PM,ccber_user,-119.85104843658,34.4108801015591
44,White-crowned Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,a4c5f852-9cb8-44c6-8777-baf70ec804f6,2/26/2021 3:49:42 PM,ccber_user,2/26/2021 3:49:42 PM,ccber_user,-119.851131734661,34.4110557242982
45,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,83ac8313-c8f3-4ae8-a854-00fd7861d6b1,2/26/2021 3:50:03 PM,ccber_user,2/26/2021 3:50:03 PM,ccber_user,-119.851089159906,34.410779309766
46,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,0f6d746e-a8d0-40d1-9184-f15b720816e0,2/26/2021 3:50:11 PM,ccber_user,2/26/2021 3:50:31 PM,ccber_user,-119.851137288046,34.4108449771152
47,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,f82e76c8-890f-47bc-a1ff-de31b823f224,2/26/2021 3:50:52 PM,ccber_user,2/26/2021 3:50:52 PM,ccber_user,-119.851042883194,34.4108251240977
48,Lesser Goldfinch,2,No,,,,,,,,,,,,,,,,,,,,,,73b1e9c1-90b7-4585-a271-d0f78ab67eea,2/26/2021 3:51:03 PM,ccber_user,2/26/2021 3:51:03 PM,ccber_user,-119.85123909771,34.4109091177151
49,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,de19e014-ca85-4579-a27d-d7d3065d973c,2/26/2021 3:52:00 PM,ccber_user,2/26/2021 3:52:00 PM,ccber_user,-119.851226140411,34.4111931675049
50,American Robin,1,No,,,,,,,,,,,,,,,,,,,,,,ca2b539b-d66f-47e2-a7e9-829c8cc6ac5c,2/26/2021 3:53:30 PM,ccber_user,2/26/2021 3:53:30 PM,ccber_user,-119.851318693834,34.411151934196
51,House Finch,3,No,,,,,,,,,,,,,,,,,,,,,,d31d93c2-403c-4c67-aced-cccb84425ef7,2/26/2021 3:54:50 PM,ccber_user,2/26/2021 3:54:50 PM,ccber_user,-119.851215902311,34.4108502746121
52,Ruby-crowned Kinglet,1,No,,,,,,,,,,,,,,,,,,,,,,e07dc5a6-5d5c-4cf5-9da0-90509b01f1c4,2/26/2021 3:55:46 PM,ccber_user,2/26/2021 3:55:46 PM,ccber_user,-119.851158518829,34.4107815531258
53,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,395b6454-e50b-4200-aabd-93ff30277e85,2/26/2021 3:57:20 PM,ccber_user,2/26/2021 3:57:20 PM,ccber_user,-119.850645769448,34.4104333610227
54,Lesser Scaup,1,No,,F,,,,,,,,,,,,,,,,,,,,07235c06-56ce-4dde-9f19-3835d0fdccea,2/26/2021 3:57:50 PM,ccber_user,2/26/2021 3:57:50 PM,ccber_user,-119.850251488989,34.4098194397194
55,Red-winged Blackbird,1,No,,,,,,,,,,,,,,,,,,,,,,fc16977f-cbec-4280-ab41-193fdbad73ba,2/26/2021 3:58:42 PM,ccber_user,2/26/2021 3:58:42 PM,ccber_user,-119.851028943138,34.4099156517804
56,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,597026fc-c2cf-4797-8649-e8571a6a47d3,2/26/2021 3:59:10 PM,ccber_user,2/26/2021 3:59:10 PM,ccber_user,-119.850697599545,34.4101844333886
57,White-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,b96e601f-8f6e-48a8-88c2-40d9a9a2f44d,2/26/2021 3:59:27 PM,ccber_user,2/26/2021 3:59:27 PM,ccber_user,-119.850688344203,34.4100042271951
58,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,2415578a-1813-4a10-b2d3-e59d6c1eea53,2/26/2021 4:00:01 PM,ccber_user,2/26/2021 4:00:01 PM,ccber_user,-119.85070315293,34.4097919506447
59,European Starling,2,No,Air,,,,,,,,,,,,,,,,,,,,,2ef62cb0-a0e6-4b43-bbe5-a09c40b94fb6,2/26/2021 4:01:46 PM,ccber_user,2/26/2021 4:01:46 PM,ccber_user,-119.850327383155,34.4102149764964
60,American Crow,2,No,Air,,,,,,,,,,,,,,,,,,,,,12ce5e0c-2bd1-4198-8f58-6729bf71cdfe,2/26/2021 4:02:02 PM,ccber_user,2/26/2021 4:02:02 PM,ccber_user,-119.850573577239,34.4096789400739
61,Western Gull,5,No,Air,,,,,,,,,,,,,,,,,,,,,ea213be2-2ec1-46eb-8964-6491a2acddc4,2/26/2021 4:02:32 PM,ccber_user,2/26/2021 4:02:32 PM,ccber_user,-119.85016633948,34.410699414397
62,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,cc346224-be45-49a1-9ed6-7f79f15b8f50,2/26/2021 4:03:02 PM,ccber_user,2/26/2021 4:03:02 PM,ccber_user,-119.850706854888,34.4091783529547
63,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,fd07d8a2-617a-4f25-be46-c6bf82ee9595,2/26/2021 4:03:15 PM,ccber_user,2/26/2021 4:03:15 PM,ccber_user,-119.850697599545,34.4095729278155
64,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,0d0fb2e5-72db-4bc6-aa15-6c58d689cd67,2/26/2021 4:03:25 PM,ccber_user,2/26/2021 4:03:25 PM,ccber_user,-119.850586534539,34.4092715108156
65,American Coot,5,No,,,,,,,,,,,,,,,,,,,,,,fa4edb6f-0a4e-477e-ba33-2bfae3369541,2/26/2021 4:05:09 PM,ccber_user,2/26/2021 4:05:09 PM,ccber_user,-119.849712372257,34.4088665905332
66,Ruddy Duck,1,No,,,,,,,,,,,,,,,,,,,,,,76dfd619-edb3-4737-a0a9-5ae18e344dea,2/26/2021 4:05:18 PM,ccber_user,2/26/2021 4:05:18 PM,ccber_user,-119.849820493485,34.4086138502811
67,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,ccc0a1cc-14fb-400b-baed-90949cce8faf,2/26/2021 4:05:33 PM,ccber_user,2/26/2021 4:05:33 PM,ccber_user,-119.850726554942,34.4090491670939
68,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,3b64bbd8-c801-4c90-9a9f-039828f9836e,2/26/2021 4:07:52 PM,ccber_user,2/26/2021 4:07:52 PM,ccber_user,-119.850541848743,34.4083169626278
69,House Finch,5,No,,,,,,,,,,,,,,,,,,,,,,08888e59-56dd-47a2-88c0-7323a1d0336a,2/26/2021 4:08:04 PM,ccber_user,2/26/2021 4:08:04 PM,ccber_user,-119.85045625367,34.4080865216336
70,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,fc00acc7-a5a0-4018-b0cc-75ca9cdcee7f,2/26/2021 4:09:09 PM,ccber_user,2/26/2021 4:09:09 PM,ccber_user,-119.850658980073,34.4079861681946
71,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,e1106328-15ba-43cc-84c0-068231e4fd0f,2/26/2021 4:09:18 PM,ccber_user,2/26/2021 4:09:18 PM,ccber_user,-119.850686009482,34.4081645740604
72,Anna's Hummingbird,2,No,,,,,,,,,,,,,,,,,,,,,,a638136a-b364-47cc-8ad7-e34012fdca32,2/26/2021 4:09:30 PM,ccber_user,2/26/2021 4:10:44 PM,ccber_user,-119.850649969971,34.4083875819693
73,Marbled Godwit,29,No,,,,,,,,,,,,,,,,,,,,,,0d34860e-7f42-44e6-8711-c2b373b5ef00,2/26/2021 4:12:41 PM,ccber_user,2/26/2021 4:21:41 PM,ccber_user,-119.849917940032,34.4073032081282
74,Least Sandpiper,12,No,,,,,,,,,,,,,,,,,,,,,,418f37d7-affb-4025-bc92-3cfaeff61f58,2/26/2021 4:12:49 PM,ccber_user,2/26/2021 4:21:32 PM,ccber_user,-119.850118289493,34.4073464103383
75,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,e82b7f7f-1577-470b-a43f-f6c901bbe97e,2/26/2021 4:12:59 PM,ccber_user,2/26/2021 4:12:59 PM,ccber_user,-119.850232124006,34.4073952482048
76,Black-bellied Plover,1,No,,,,,,,,,,,,,,,,,,,,,,df47d5a1-e019-4d47-91dd-8e44de9162f4,2/26/2021 4:13:09 PM,ccber_user,2/26/2021 4:13:09 PM,ccber_user,-119.850182036641,34.407436572303
77,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,c872a366-c315-4807-9d94-d2c278c8cee2,2/26/2021 4:13:31 PM,ccber_user,2/26/2021 4:13:31 PM,ccber_user,-119.850088691801,34.4074046400134
78,Willet,1,No,,,,,,,,,,,,,,,,,,,,,,0025a7ab-b2a1-4609-8d4e-9afdd5223f88,2/26/2021 4:20:19 PM,ccber_user,2/26/2021 4:20:19 PM,ccber_user,-119.850295871154,34.4074328154329
79,Whimbrel,2,No,,,,,,,,,,,,,,,,,,,,,,198343d0-e44e-4446-9433-d6be716181b5,2/26/2021 4:21:57 PM,ccber_user,2/26/2021 4:21:57 PM,ccber_user,-119.850550919931,34.4075004368457
80,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,e1523a4e-ec02-49cb-89f2-647c2caee1dc,2/26/2021 4:22:25 PM,ccber_user,2/26/2021 4:22:25 PM,ccber_user,-119.850512216017,34.4077145698471
81,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,566f83b6-4503-4fab-8fe3-1154590dda77,2/26/2021 4:23:37 PM,ccber_user,2/26/2021 4:25:53 PM,ccber_user,-119.849458105913,34.4073558021524
82,Say's Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,0c979e93-d447-4791-914c-e10d76086ada,2/26/2021 4:23:44 PM,ccber_user,2/26/2021 4:23:44 PM,ccber_user,-119.85081273931,34.4080695784205
83,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,f26da10f-ab2a-43a4-9fae-ccbf3470d695,2/26/2021 4:24:49 PM,ccber_user,2/26/2021 4:24:49 PM,ccber_user,-119.850078089884,34.4076995424156
84,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,9df4a55f-e697-43d1-83fe-e3b2bc939f22,2/26/2021 4:25:29 PM,ccber_user,2/26/2021 4:25:29 PM,ccber_user,-119.849424678703,34.4075981108879
85,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5cc316dc-d3e5-4b52-9b07-8cb0b5d827c4,2/26/2021 4:26:12 PM,ccber_user,2/26/2021 4:26:12 PM,ccber_user,-119.849482853601,34.4074400564312
86,American Crow,2,No,,,,,,,,,,,,,,,,,,,,,,d36853af-6646-4929-b82c-7d4526a4e701,2/26/2021 4:26:37 PM,ccber_user,2/26/2021 4:26:37 PM,ccber_user,-119.849586764425,34.4083251774053
87,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,503a5414-3849-4a44-b48e-04fbe9a057c4,2/26/2021 4:27:35 PM,ccber_user,2/26/2021 4:27:35 PM,ccber_user,-119.849275674248,34.4083980171884
88,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,37adb583-3787-4cd9-a136-be08a651d9d4,2/26/2021 4:27:56 PM,ccber_user,2/26/2021 4:27:56 PM,ccber_user,-119.849350804847,34.408424314231
89,White-crowned Sparrow,5,No,,,,,,,,,,,,,,,,,,,,,,7c88c219-19e4-4fe1-bbc2-2e29939ce618,2/26/2021 4:28:57 PM,ccber_user,2/26/2021 4:30:42 PM,ccber_user,-119.849325761614,34.4086102698542
90,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,6fe96f22-593e-41bb-9547-8581e37809a1,2/26/2021 4:29:08 PM,ccber_user,2/26/2021 4:31:18 PM,ccber_user,-119.84939178599,34.4087774417581
91,Bushtit,4,No,,,,,,,,,,,,,,,,,,,,,,35c00cd5-0ace-421c-839c-2dfec5227b79,2/26/2021 4:29:22 PM,ccber_user,2/26/2021 4:29:22 PM,ccber_user,-119.849450979578,34.4082270876917
92,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,b37eae38-c12e-400a-9af0-c3fa193d42e2,2/26/2021 4:30:34 PM,ccber_user,2/26/2021 4:30:34 PM,ccber_user,-119.849450979578,34.4086159047094
93,Mourning Dove,1,No,Air,,,,,,,,,,,,,,,,,,,,,66eeee0f-04b7-441b-b70b-b9dbe3f21d1a,2/26/2021 4:30:58 PM,ccber_user,2/26/2021 4:30:58 PM,ccber_user,-119.849207373541,34.4087398751338
94,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,c0f494d5-68f1-4456-b992-0ae2d1df14ad,2/26/2021 4:31:38 PM,ccber_user,2/26/2021 4:31:38 PM,ccber_user,-119.849394062321,34.4088920195614
95,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,4a32572b-d263-41ab-a889-9ffb6a4d02b5,2/26/2021 4:32:59 PM,ccber_user,2/26/2021 4:32:59 PM,ccber_user,-119.848906066916,34.4090084767193
96,White-crowned Sparrow,4,No,,,,,,,,,,,,,,,,,,,,,,4a11e7cb-cb74-477f-9a37-9b56d5fae396,2/26/2021 4:33:22 PM,ccber_user,2/26/2021 4:33:22 PM,ccber_user,-119.849343191625,34.4091552059557
97,Nuttall's Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,b966bfbb-e490-475a-87d1-7c7e494caf9f,2/26/2021 4:33:37 PM,ccber_user,2/26/2021 4:33:37 PM,ccber_user,-119.84894477083,34.4096060035775
98,Common Yellowthroat,,No,,F,,,,,,,,,,,,,,,,,,,,772f310d-605c-4e28-8b9f-b3e7eb97b132,2/26/2021 4:34:17 PM,ccber_user,2/26/2021 4:34:17 PM,ccber_user,-119.84930221138,34.4091927731347
99,Bushtit,2,No,,,,,,,,,,,,,,,,,,,,,,67c6476f-a93e-417e-ad3b-6a0ce5a550b5,2/26/2021 4:34:36 PM,ccber_user,2/26/2021 4:34:36 PM,ccber_user,-119.849116660765,34.4092209479519
100,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,979ffefd-2fd5-403a-945e-cc968b870443,2/26/2021 4:35:23 PM,ccber_user,2/26/2021 4:35:23 PM,ccber_user,-119.8493602677,34.4092791755809
101,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,3d356823-4cbc-44bd-a4eb-e42054a3dbe9,2/26/2021 4:38:36 PM,ccber_user,2/26/2021 4:38:36 PM,ccber_user,-119.849107554543,34.4100323802465
102,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,f484395a-5980-4c54-9816-bd36d45577f6,2/26/2021 4:39:00 PM,ccber_user,2/26/2021 4:39:00 PM,ccber_user,-119.849153088348,34.4100591036621
103,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c2948111-a386-4429-9d94-3acd5ab0862e,2/26/2021 4:42:04 PM,ccber_user,2/26/2021 4:42:04 PM,ccber_user,-119.848895821631,34.4092251316328
104,Great Blue Heron,1,Yes,,,,Changed Repeat Observation from No to Yes following survey review.,,,,,,,,,,,,,,,,,,716a973d-77ea-460c-9306-051fc1b32ec5,2/26/2021 4:44:37 PM,ccber_user,3/1/2021 9:38:13 PM,CCBER-Admin,-119.848471488931,34.4089725028928
105,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,fe590107-8ab3-44d2-b9ab-19d06e7e94b6,2/26/2021 4:47:08 PM,ccber_user,2/26/2021 4:47:08 PM,ccber_user,-119.848803775755,34.4085230848178
106,Rufous/Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,43349b0e-e233-4c2b-86e6-fb96c8cc9cad,2/26/2021 4:47:30 PM,ccber_user,2/26/2021 4:47:30 PM,ccber_user,-119.84871565911,34.4088568394389
107,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,0f948363-51e1-47fa-bd0e-b74cc8539d1e,2/26/2021 4:48:54 PM,ccber_user,2/26/2021 4:48:54 PM,ccber_user,-119.848563456653,34.4084999532014
108,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,dbfe40ca-4663-4d90-861b-050dedf376e5,2/26/2021 4:50:24 PM,ccber_user,2/26/2021 4:50:24 PM,ccber_user,-119.848014728847,34.4083347277131
109,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,719bb2be-dea0-4172-893d-5e50426e60e5,2/26/2021 4:52:26 PM,ccber_user,2/26/2021 4:52:26 PM,ccber_user,-119.848395233642,34.4083545553818
