OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
20,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,baca602e-49f2-4a2b-98eb-3be6332e9f5f,7/19/21 14:18,ccber_user,7/19/21 14:18,ccber_user,-119.8460011,34.40902108
21,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,73b4aafc-0e3f-4818-9a2b-de29632ddc1b,7/19/21 14:18,ccber_user,7/19/21 14:18,ccber_user,-119.8460041,34.40901375
22,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c3477d39-6d76-426b-9732-19f7312ec356,7/19/21 14:18,ccber_user,7/19/21 14:18,ccber_user,-119.84591,34.40890322
23,Allen's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,1795e3a7-1161-4daa-8569-9b87cc65d320,7/19/21 14:19,ccber_user,7/19/21 14:19,ccber_user,-119.8459966,34.40900392
24,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,54a5f3dc-68cd-4580-9273-46a3594d4bd6,7/19/21 14:19,ccber_user,7/19/21 14:19,ccber_user,-119.845941,34.40897515
25,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,9d45a268-cc10-4ca4-9fe1-90cdfe63aed6,7/19/21 14:22,ccber_user,7/19/21 14:22,ccber_user,-119.8450311,34.40837632
26,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,1b44b90a-b93b-41fb-9172-07705564fca1,7/19/21 14:24,ccber_user,7/19/21 14:26,ccber_user,-119.844534,34.40874483
27,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,38f85e7f-f804-474d-9c38-1354941122ef,7/19/21 14:24,ccber_user,7/19/21 14:24,ccber_user,-119.844534,34.40875327
28,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,0fe08c65-fa3d-4baa-adbe-70eab8f4d310,7/19/21 14:29,ccber_user,7/19/21 14:29,ccber_user,-119.8439544,34.40842953
29,Orange-crowned Warbler,3,No,,,Feeding/Begging,,,,,,,,,,,,,,,,,,,ceaefd2c-8ff8-4fda-b348-a5ea0ea3324d,7/19/21 14:30,ccber_user,7/19/21 14:31,ccber_user,-119.8439533,34.40842795
30,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,4fbb5bb0-641d-484c-9504-fb58a736aaba,7/19/21 14:30,ccber_user,7/19/21 14:30,ccber_user,-119.8437631,34.40812917
31,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,ee117bfe-0fc7-44c5-b4d3-40283d48f7a5,7/19/21 14:31,ccber_user,7/19/21 14:31,ccber_user,-119.8437171,34.4084662
32,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,c0cb86d7-bfee-48c1-a206-f0df79392cf4,7/19/21 14:32,ccber_user,7/19/21 14:32,ccber_user,-119.843475,34.4087711
33,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,da4057e8-4fc7-42de-b2a5-99e842517170,7/19/21 14:34,ccber_user,7/19/21 14:34,ccber_user,-119.8436936,34.40848788
34,Cassin's Kingbird,3,No,,,,,,,,,,,,,,,,,,,,,,d3339341-af6c-43f4-9628-1ea7e52bb6c7,7/19/21 14:34,ccber_user,7/19/21 14:34,ccber_user,-119.8436894,34.4084851
35,Acorn Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,bc5d4582-e27a-4943-9bfd-c95ae1b13c88,7/19/21 14:35,ccber_user,7/19/21 14:35,ccber_user,-119.8433597,34.40851551
36,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,415a09a1-9873-4031-adcf-905cb1c658ee,7/19/21 14:36,ccber_user,7/19/21 14:36,ccber_user,-119.8436233,34.40820797
37,Snowy Egret,4,No,Air,,,,,,,,,,,,,,,,,,,,,47ceccef-d229-4b01-9656-5c7b3699fcd6,7/19/21 14:37,ccber_user,7/19/21 14:37,ccber_user,-119.8446922,34.40747111
38,Greater Yellowlegs,1,Yes,,,,,,,,,,,,,,,,,,,,,,535c2382-57f8-4b20-a4e4-2028997dd367,7/19/21 14:40,ccber_user,7/19/21 14:40,ccber_user,-119.8434949,34.40672531
39,Black-necked Stilt,6,No,,,,,,,,,,,,,,,,,,,,,,457a6c12-0606-4cc1-9785-6e1800204ecf,7/19/21 14:41,ccber_user,7/19/21 14:45,ccber_user,-119.843492,34.40678154
40,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,13d75df5-ba3f-478d-9c3b-6dc54a1cccd3,7/19/21 14:42,ccber_user,7/19/21 14:42,ccber_user,-119.8432237,34.40718584
41,Great Egret,1,No,,,,,,,,,,,,,,,,,,,,,,1a7825a4-43f3-4337-a278-7d24f29becb0,7/19/21 14:42,ccber_user,7/19/21 14:42,ccber_user,-119.8470988,34.40653366
42,Semipalmated Plover,1,No,,,,,,,,,,,,,,,,,,,,,,2334c932-0968-4ef8-b9ab-6573e346cd2b,7/19/21 14:43,ccber_user,7/19/21 14:43,ccber_user,-119.8437469,34.40646193
43,Western Sandpiper,1,No,,,,,,,,,,,,,,,,,,,,,,cb2953bd-9f54-4098-8859-85f347811752,7/19/21 14:44,ccber_user,7/19/21 14:44,ccber_user,-119.8435912,34.40651017
44,Least Sandpiper,13,No,,,,,,,,,,,,,,,,,,,,,,a60a8386-7c12-4018-9dd4-f24f1f2e5d8f,7/19/21 14:44,ccber_user,7/19/21 14:48,ccber_user,-119.8436933,34.40635615
45,Killdeer,2,No,,,,,,,,,,,,,,,,,,,,,,b1357556-6dea-4161-b7fb-05319e5c6418,7/19/21 14:44,ccber_user,7/19/21 14:44,ccber_user,-119.8436116,34.40647407
46,Short-billed Dowitcher,4,No,,,,,,,,,,,,,,,,,,,,,,0eedd102-1d63-4c06-b72e-278ac6474372,7/19/21 14:44,ccber_user,7/19/21 14:44,ccber_user,-119.8436379,34.40643316
47,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,758c6c7e-cd3c-4b63-a3dd-dcae69af3871,7/19/21 14:45,ccber_user,7/19/21 14:45,ccber_user,-119.8439763,34.40623341
48,Barn Swallow,1,No,,,,,,,,,,,,,,,,,,,,,,6567912a-8c65-482c-af80-203528bc2709,7/19/21 14:54,ccber_user,7/19/21 14:54,ccber_user,-119.8438187,34.40609142
49,Black-bellied Plover,1,No,,,,,,,,,,,,,,,,,,,,,,6f490c93-00ea-4fdf-8d9c-b17778bc3e6d,7/19/21 14:57,ccber_user,7/19/21 14:57,ccber_user,-119.8437108,34.4058628
50,Heermann's Gull,3,No,,,,,,,,,,,,,,,,,,,,,,71fd1672-3826-4408-a07f-fe81057c4395,7/19/21 14:58,ccber_user,7/19/21 14:59,ccber_user,-119.8432145,34.40653527
51,Western Gull,7,No,,,,,,,,,,,,,,,,,,,,,,df75fab7-23f3-43da-a710-f5b02c40379f,7/19/21 14:58,ccber_user,7/19/21 14:58,ccber_user,-119.8432349,34.40652564
52,Semipalmated Plover,2,No,,,,,,,,,,,,,,,,,,,,,,9bf43cf0-ce01-4551-9595-fdca4c2bafad,7/19/21 14:59,ccber_user,7/19/21 14:59,ccber_user,-119.8436381,34.40596718
53,Whimbrel,3,No,,,,,,,,,,,,,,,,,,,,,,24d6bcf9-dc57-4150-9e6c-c1008c2ee586,7/19/21 15:02,ccber_user,7/19/21 15:02,ccber_user,-119.8441339,34.40462189
54,Black Turnstone,1,No,,,,,,,,,,,,,,,,,,,,,,67ea3b42-83d0-4a00-a72a-9319aac45cf9,7/19/21 15:02,ccber_user,7/19/21 15:03,ccber_user,-119.8441217,34.40459313
55,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,13cc9fed-79a9-45bd-820a-7b072aa1f38d,7/19/21 15:05,ccber_user,7/19/21 15:05,ccber_user,-119.8443463,34.40522367
56,Cassin's Kingbird,1,No,,,,,,,,,,,,,,,,,,,,,,cd5c7668-7b4d-46c9-8897-5fcf9580b22b,7/19/21 15:06,ccber_user,7/19/21 15:06,ccber_user,-119.8447146,34.40643475
57,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,464c1437-b48a-4ee3-9c08-8316380caf5a,7/19/21 15:07,ccber_user,7/19/21 15:07,ccber_user,-119.8444911,34.40546256
58,Downy Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,9a06ca8a-7e41-4413-a073-3ee7c13870ee,7/19/21 15:09,ccber_user,7/19/21 15:09,ccber_user,-119.8451803,34.40625632
59,House Finch,7,No,,,,,,,,,,,,,,,,,,,,,,1b2b318e-173b-4839-9b63-ac47251574c5,7/19/21 15:10,ccber_user,7/19/21 15:12,ccber_user,-119.8455479,34.40626882
60,Allen's Hummingbird,2,No,,,,,,,,,,,,,,,,,,,,,,ce7c6ef4-129e-4b4d-8974-510c76204d29,7/19/21 15:10,ccber_user,7/19/21 15:10,ccber_user,-119.8446227,34.40629108
61,Hooded Oriole,1,No,,,,,,,,,,,,,,,,,,,,,,6e221ca8-3eac-4e29-acdc-1db96350b085,7/19/21 15:11,ccber_user,7/19/21 15:11,ccber_user,-119.8446131,34.40632492
62,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,0415343b-dc77-4f4b-8591-085a505a4772,7/19/21 15:14,ccber_user,7/19/21 15:14,ccber_user,-119.8465,34.40687636
63,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,cc6c9434-1166-46d1-8234-d004966abf40,7/19/21 15:15,ccber_user,7/19/21 15:15,ccber_user,-119.8465937,34.40596034
64,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,08bbe434-bcfa-4070-bcc1-ee761c1cf803,7/19/21 15:17,ccber_user,7/19/21 15:17,ccber_user,-119.8473418,34.40633886
65,Long-billed Curlew,17,No,,,,,,,,,,,,,,,,,,,,,,26d0b703-7964-448f-b348-c74a913e22d7,7/19/21 15:19,ccber_user,7/19/21 15:19,ccber_user,-119.8454428,34.40509634
66,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,547fbaca-8fe5-4057-8425-08748a52895b,7/19/21 15:29,ccber_user,7/19/21 15:29,ccber_user,-119.8492649,34.40692016
67,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,91c3576d-29ff-4a24-bcd1-156785c88cfc,7/19/21 15:31,ccber_user,7/19/21 15:31,ccber_user,-119.849279,34.40734453
68,House Finch,2,No,,,Feeding/Begging,,,,,,,,,,,,,,,,,,,0274cb91-a2fb-438c-871d-75caf1d5dd20,7/19/21 15:32,ccber_user,7/19/21 15:32,ccber_user,-119.849139,34.40761925
69,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,d19375d7-183e-40d7-8dbb-5b1a708cc8fa,7/19/21 15:32,ccber_user,7/19/21 15:32,ccber_user,-119.8491607,34.40776549
70,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,20027c91-90cd-4528-9c9e-75ab8ea2410e,7/19/21 15:33,ccber_user,7/19/21 15:34,ccber_user,-119.8491559,34.40772463
71,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,2e787e7c-0cf7-481c-a6ff-fe43ad518854,7/19/21 15:34,ccber_user,7/19/21 15:34,ccber_user,-119.8490594,34.40766292
72,Great Egret,1,No,Air,,,,,,,,,,,,,,,,,,,,,e6ad453e-ee09-49ac-9f0c-0bd2231a0f16,7/19/21 15:36,ccber_user,7/19/21 15:36,ccber_user,-119.8488434,34.40879822
73,Cassin's Kingbird,1,No,,,,,,,,,,,,,,,,,,,,,,371f3cb5-06af-4764-9fc8-a0da2c871648,7/19/21 15:37,ccber_user,7/19/21 15:37,ccber_user,-119.8486422,34.40788548
74,Eurasian Collared-Dove,1,No,,,,,,,,9:13,,,,,,,,,,,,,,450bb34f-dec1-4909-aebf-f1f78d7fa882,7/19/21 16:13,ccber_user,7/19/21 16:13,ccber_user,-119.8505632,34.41061513
75,Mallard,2,No,Water - Floating,,,,,Lisa dan,655,,65,0,,,,,,,,,,,,6855780c-cb8d-4409-80b7-886a3f56c9ae,7/19/21 13:53,ccber_user,7/19/21 13:53,ccber_user,-119.8489922,34.41073116
76,Red-tailed Hawk,1,No,,,,,,,,,,,,,,,,,,,,,,0e7202bf-7a5a-4ae1-b2de-27a54649c298,7/19/21 13:59,ccber_user,7/19/21 13:59,ccber_user,-119.8495764,34.41158748
77,Northern Mockingbird,3,No,,,Feeding/Begging,,,,,,,,,,,,,,,,,,,cad51246-8f09-4097-9a62-8d031b6d6327,7/19/21 14:00,ccber_user,7/19/21 14:01,ccber_user,-119.8492762,34.41163652
78,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,4727d4ee-497f-44ed-bfcc-f55bf6e05051,7/19/21 14:04,ccber_user,7/19/21 14:04,ccber_user,-119.8505715,34.41117757
79,Red-tailed Hawk,1,Yes,,,,,,,,,,,,,,,,,,,,,,54a1a829-24b5-459e-aeab-90a681960288,7/19/21 14:05,ccber_user,7/19/21 14:05,ccber_user,-119.8499594,34.41175928
80,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,05d2ddba-2b4c-4cb3-b32d-c89228d342d0,7/19/21 14:05,ccber_user,7/19/21 14:05,ccber_user,-119.8499171,34.41177881
81,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,aa31d3e5-4b28-4117-ba6d-681e095f5b2c,7/19/21 14:05,ccber_user,7/19/21 14:05,ccber_user,-119.850049,34.41088043
82,Mallard,4,No,,,,,,,,,,,,,,,,,,,,,,53795c1a-f01a-43ec-b796-eb7d86e9dd9b,7/19/21 14:09,ccber_user,7/19/21 14:09,ccber_user,-119.8503703,34.41086229
83,Black Phoebe,4,No,,,Feeding/Begging,juveniles,,,,,,,,,,,,,,,,,,12455273-09ba-4db3-a46e-16c363de152b,7/19/21 14:12,ccber_user,7/19/21 14:14,ccber_user,-119.8508794,34.41090807
84,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,59c408b0-31c9-4619-98a3-5fb3ec7baac3,7/19/21 14:13,ccber_user,7/19/21 14:13,ccber_user,-119.8509226,34.41091316
85,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,a69a9e7b-b1de-4906-a255-5c5dd799c4b6,7/19/21 14:14,ccber_user,7/19/21 14:14,ccber_user,-119.8510548,34.41076848
86,Hooded Oriole,1,No,,,,,,,,,,,,,,,,,,,,,,8a39a6b3-5b2b-44e2-ae35-4b9f69e4b83a,7/19/21 14:14,ccber_user,7/19/21 14:14,ccber_user,-119.8511984,34.41104912
87,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,46c889f3-a0a3-4111-ac4a-f7be52671818,7/19/21 14:15,ccber_user,7/19/21 14:15,ccber_user,-119.8511517,34.41091461
88,Orange-crowned Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,31d892d4-ec66-4251-bc2b-16d3b8aa4044,7/19/21 14:18,ccber_user,7/19/21 14:18,ccber_user,-119.8506239,34.41056309
89,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,dd7760ba-3586-4bcf-946a-93b532496160,7/19/21 14:19,ccber_user,7/19/21 14:19,ccber_user,-119.8509349,34.41062271
90,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,63bd5482-d39a-4917-8f60-f4734c50e1c4,7/19/21 14:25,ccber_user,7/19/21 14:25,ccber_user,-119.8504339,34.40950069
91,California Thrasher,1,No,,,,,,,,,,,,,,,,,,,,,,7181203f-b1a6-43c9-ada0-2bf86c399bea,7/19/21 14:27,ccber_user,7/19/21 14:27,ccber_user,-119.8505769,34.40938812
92,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,a2469a11-a455-4987-a3bd-70bf883e8525,7/19/21 14:31,ccber_user,7/19/21 14:31,ccber_user,-119.8504307,34.40777797
93,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,f84c4349-ba0a-44e0-a5e4-e804a3a4cd76,7/19/21 14:32,ccber_user,7/19/21 14:32,ccber_user,-119.8503523,34.40768627
94,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,47c20f5a-b0d9-456c-af1d-f72541babb64,7/19/21 14:32,ccber_user,7/19/21 14:32,ccber_user,-119.850001,34.4075372
95,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,cb32857b-5379-4441-b6d0-f83420257476,7/19/21 14:33,ccber_user,7/19/21 14:33,ccber_user,-119.8503373,34.40782705
96,House Finch,20,No,,,,,,,,,,,,,,,,,,,,,,d9733bb9-7c9e-4410-b8fa-0342f816ab3e,7/19/21 14:43,ccber_user,7/19/21 14:43,ccber_user,-119.8510235,34.40813218
97,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,63442650-771f-45e3-903f-c0605096efe1,7/19/21 14:53,ccber_user,7/19/21 14:53,ccber_user,-119.8494845,34.40823573
98,House Finch,8,Yes,,,,,,,,,,,,,,,,,,,,,,f9bceeb0-d093-410e-be2e-b811103a83a0,7/19/21 14:54,ccber_user,7/19/21 14:54,ccber_user,-119.8492562,34.40836715
99,Nuttall's Woodpecker,1,No,,,,,,,,,,,,,,,,,,,,,,7257f498-ec99-4723-85ee-b3f523eb60e4,7/19/21 14:57,ccber_user,7/19/21 14:57,ccber_user,-119.8507906,34.40892346
100,California Towhee,2,No,,,,,,,,,,,,,,,,,,,,,,7378abec-78a2-4320-9d3b-d94d12c3d863,7/19/21 15:01,ccber_user,7/19/21 15:03,ccber_user,-119.8494221,34.40951206
101,Hooded Oriole,2,No,,,,,,,,,,,,,,,,,,,,,,348ceb17-4844-4286-bdff-ec755d1fe52e,7/19/21 15:02,ccber_user,7/19/21 15:02,ccber_user,-119.8488499,34.40959585
102,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,baf0c235-4c09-43ef-99bd-a2f7834a51af,7/19/21 15:04,ccber_user,7/19/21 15:04,ccber_user,-119.849067,34.40995805
103,American Crow,10,No,,,,,,,,,,,,,,,,,,,,,,d8331006-8642-41f3-b7bd-6fef3a5a9ebf,7/19/21 15:06,ccber_user,7/19/21 15:06,ccber_user,-119.8510936,34.41146824
104,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,108be20a-1cb8-443e-8bcb-68b686fa0aa5,7/19/21 15:08,ccber_user,7/19/21 15:08,ccber_user,-119.8489505,34.41012991
105,Cliff Swallow,10,No,,,,,,,,,,,,,,,,,,,,,,d0976c50-e38d-46f0-8b10-3876e2c0b23f,7/19/21 15:17,ccber_user,7/19/21 15:20,ccber_user,-119.8482955,34.40903677
106,Northern Flicker,1,No,,,,,,,,,,,,,,,,,,,,,,b25fc289-5b24-44f2-88f7-3a7f3d78af4f,7/19/21 15:18,ccber_user,7/19/21 15:18,ccber_user,-119.8486318,34.40840425
107,Cooper's Hawk,1,No,Air,,,,,,,,,,,,,,,,,,,,,ace26eca-7b7f-4271-8fd8-b721e6050406,7/19/21 15:19,ccber_user,7/19/21 15:19,ccber_user,-119.8484167,34.40837653
108,Mourning Dove,3,No,,,,,,,,,,,,,,,,,,,,,,0c2e6152-eae6-450e-94e1-6b3f505259f6,7/19/21 15:19,ccber_user,7/19/21 15:19,ccber_user,-119.8486049,34.40797182
109,Bushtit,2,No,,,,,,,,,,,,,,,,,,,,,,f19ad04c-b6ab-4103-be11-4394a7752918,7/19/21 15:26,ccber_user,7/19/21 15:26,ccber_user,-119.8473664,34.40784245
110,House Finch,2,No,,,,,,,,,,,,,,,,,,,,,,1a53a572-008e-404d-800f-e7bef0c0def0,7/19/21 15:27,ccber_user,7/19/21 15:27,ccber_user,-119.8471755,34.40780968
111,Hooded Oriole,1,No,,,,,,,,,,,,,,,,,,,,,,1942c89a-ed0e-4bc2-b154-be3091a10e18,7/19/21 15:29,ccber_user,7/19/21 15:29,ccber_user,-119.8467621,34.40780676
112,Mallard,5,No,,,,,,,,,,,,,,,,,,,,,,4752b5d5-347b-45c5-8b26-c80c8411e99c,7/19/21 15:32,ccber_user,7/19/21 15:32,ccber_user,-119.8460095,34.40875024
113,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,6c2d5829-7d5d-405a-9f1f-937dffee4597,7/19/21 15:32,ccber_user,7/19/21 15:32,ccber_user,-119.8466277,34.40764697
114,Great Egret,1,No,,,,,,,,,,,,,,,,,,,,,,b9727d78-b32e-409e-a396-4f3fdee59939,7/19/21 15:34,ccber_user,7/19/21 15:34,ccber_user,-119.8460968,34.4073402
115,Northern Mockingbird,3,No,,,,,,,,,,,,,,,,,,,,,,4c41cf27-e0fd-4917-8a96-7210c98467dc,7/19/21 15:34,ccber_user,7/19/21 15:34,ccber_user,-119.8462402,34.40716463
116,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,4af82dea-07af-4a22-97b0-9423c62a87b9,7/19/21 15:35,ccber_user,7/19/21 15:35,ccber_user,-119.8466451,34.40681393
117,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,1c1b19de-91a7-4996-bd63-734b27fd3381,7/19/21 15:36,ccber_user,7/19/21 15:36,ccber_user,-119.8464703,34.40701536
118,Bewick's Wren,1,Yes,,,,,,,,,,,,,,,,,,,,,,44b04fe5-97dc-4e06-8823-6f115444ea01,7/19/21 15:36,ccber_user,7/19/21 15:36,ccber_user,-119.8451488,34.40641844
119,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5e98657d-dd8e-46b6-ace8-b147c2560e62,7/19/21 15:38,ccber_user,7/19/21 15:38,ccber_user,-119.8466943,34.40734247
120,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,833f29dd-b224-4075-b11c-8d941fc29a37,7/19/21 15:38,ccber_user,7/19/21 15:38,ccber_user,-119.8470729,34.407409
121,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,4de6d389-9304-44b4-97ad-da822f5a4bbd,7/19/21 15:39,ccber_user,7/19/21 15:39,ccber_user,-119.8470124,34.40713549
122,House Finch,5,No,,,,,,,,,,,,,,,,,,,,,,130ecc45-6550-4e41-883d-a9e5ca6c7944,7/19/21 15:39,ccber_user,7/19/21 15:39,ccber_user,-119.8473148,34.40735171
123,Hooded Oriole,1,No,,,,,,,,,,,,,,,,,,,,,,65f26aba-9713-42eb-ba47-cd51f0ea13b5,7/19/21 15:39,ccber_user,7/19/21 15:39,ccber_user,-119.847597,34.40721865
124,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,3d4efd74-22d6-41ca-a0fc-f5f51053ce59,7/19/21 15:40,ccber_user,7/19/21 15:40,ccber_user,-119.8475052,34.40737573
125,California Towhee,3,No,,,,,,,,,,,,,,,,,,,,,,d13e8af3-3376-4ce0-81ae-740c5b0b2eae,7/19/21 15:40,ccber_user,7/19/21 15:40,ccber_user,-119.8472991,34.40722974
