OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),CreationDate,Creator,EditDate,Editor,x,y
1,Black-crowned Night-Heron,1,No,,,,,,"CB, LB",7:11,,68,100,,,,,,,,,,,,c4a0af30-1f12-410b-bf60-414ef64008de,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:11,ccber_user,8/19/21 14:11,ccber_user,-119.8492875,34.41133869
2,Black-crowned Night-Heron,1,No,,,,,,,,,,,,,,,,,,,,,,56700fb8-0abb-4900-a546-f3aef0532312,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:11,ccber_user,8/19/21 14:11,ccber_user,-119.848915,34.41031255
3,Greater Yellowlegs,2,No,,,,,,,,,,,,,,,,,,,,,,88f6deb0-207d-4537-97b2-c2917ad91bc8,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:14,ccber_user,8/19/21 14:15,ccber_user,-119.8495391,34.41143454
4,Least Sandpiper,9,No,,,,,,,,,,,,,,,,,,,,,,4460d047-f0cc-40fd-93e8-8829bfec1cda,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:17,ccber_user,8/19/21 14:23,ccber_user,-119.8494498,34.41144272
5,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,4c2d626a-5fd2-4062-b934-b5479b383d28,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:18,ccber_user,8/19/21 14:18,ccber_user,-119.8491919,34.41142226
6,Snowy Egret,1,No,,,,,,,,,,,,,,,,,,,,,,ceda4bfa-ad51-4e05-a0d7-908be22a80fd,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:20,ccber_user,8/19/21 14:20,ccber_user,-119.8499806,34.41141407
7,Black-necked Stilt,2,No,,,,,,,,,,,,,,,,,,,,,,5fbb6e5a-d4fe-4c5a-a686-c2a7b7ea12e2,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:21,ccber_user,8/19/21 14:22,ccber_user,-119.8503501,34.41121764
8,Greater Yellowlegs,1,Yes,,,,,,,,,,,,,,,,,,,,,,761ac962-b1b7-4065-ae38-ffd323647ed7,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:21,ccber_user,8/19/21 14:21,ccber_user,-119.8502793,34.41119308
9,Least Sandpiper,28,No,,,,,,,,,,,,,,,,,,,,,,af8a86b8-df4d-4381-b432-026daa2e60e3,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:22,ccber_user,8/19/21 14:25,ccber_user,-119.8503437,34.41119308
10,Black Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,4917f3cb-8048-4836-8e60-64aca90b33cc,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:26,ccber_user,8/19/21 14:26,ccber_user,-119.8507703,34.41087435
11,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,d624be31-d161-4cc8-9a4b-d49183709a70,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:26,ccber_user,8/19/21 14:26,ccber_user,-119.8510233,34.41077203
12,Dark-eyed Junco,1,No,,,,,,,,,,,,,,,,,,,,,,7c526c9e-f958-4629-9fb5-5f0fcb8db286,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:27,ccber_user,8/19/21 14:27,ccber_user,-119.8503577,34.41166009
13,Western Bluebird,2,No,,,,,,,,,,,,,,,,,,,,,,d2c9a4fa-c429-401b-bf34-dd8121f8210a,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:27,ccber_user,8/19/21 14:27,ccber_user,-119.8506752,34.41162735
14,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,9ccf973a-5b6a-43c8-8783-4f58059dc8b1,,,,,Samsung SM-T713,4.23,3.76,34.41087803,-119.8509791,-37.1,1.2,0.9,0.8,1,,,11,8/19/21 14:29,,,,,8/19/21 14:30,ccber_user,8/19/21 14:30,ccber_user,-119.850979,34.41087803
15,Pied-billed Grebe,2,No,,,,,,,,,,,,,,,,,,,,,,bf4f7474-68d8-4196-9e44-20144bc83f48,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:31,ccber_user,8/19/21 14:31,ccber_user,-119.8496633,34.41066972
16,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,ada9d773-74ca-4dbc-b5e4-d23096509a85,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:32,ccber_user,8/19/21 14:32,ccber_user,-119.8496534,34.40995763
17,Double-crested Cormorant,3,No,,,,,,,,,,,,,,,,,,,,,,9f36d78f-2863-4cb1-b10b-4a812781ef47,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:36,ccber_user,8/19/21 14:36,ccber_user,-119.8500254,34.41005585
18,California Thrasher,1,No,,,,,,,,,,,,,,,,,,,,,,52b20b65-2a6b-4f58-80fb-7f8469f5c348,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:37,ccber_user,8/19/21 14:37,ccber_user,-119.849574,34.4100845
19,Belted Kingfisher,1,No,,,,,,,,,,,,,,,,,,,,,,acd4ab96-2f3d-4e83-a30b-38b99b3753ec,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:37,ccber_user,8/19/21 14:37,ccber_user,-119.8495938,34.40978575
20,Great Egret,1,No,,,,,,,,,,,,,,,,,,,,,,19fc1c53-790b-41be-b399-d28e958e250e,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:37,ccber_user,8/19/21 14:37,ccber_user,-119.8495641,34.40921204
21,Scaly-breasted Munia,1,No,,,,,,,,,,,,,,,,,,,,,,d2e9ce55-8edc-465a-b0d1-09e19b08c2a9,,,,,Samsung SM-T713,3.29,3.29,34.41007023,-119.8504776,-33.8,1,0.7,0.7,1,,,14,8/19/21 14:37,,,,,8/19/21 14:37,ccber_user,8/19/21 14:37,ccber_user,-119.8504776,34.41007023
22,Great Blue Heron,1,Yes,,,,,,,,,,,,,,,,,,,,,,6c579e7a-214d-41f2-90dd-d674170a876f,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:39,ccber_user,8/19/21 14:39,ccber_user,-119.8495541,34.40842423
23,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,f32b57c0-fac2-46bc-bef0-ff2b22790907,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:39,ccber_user,8/19/21 14:39,ccber_user,-119.849946,34.40893989
24,House Finch,5,No,,,,,,,,,,,,,,,,,,,,,,7056923d-d415-49b3-8c7d-6db290afae3b,,,,,Samsung SM-T713,4.7,4.23,34.40925155,-119.8504286,-37.9,1.3,1,0.9,1,,,9,8/19/21 14:40,,,,,8/19/21 14:40,ccber_user,8/19/21 14:40,ccber_user,-119.8504286,34.40925155
25,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,e2a853b1-d214-444c-a202-f3adfb469cfc,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:40,ccber_user,8/19/21 14:40,ccber_user,-119.8505066,34.40918544
26,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,5029dbb2-c06d-4c8c-913b-fd92b4e65f12,,,,,Samsung SM-T713,3.76,3.76,34.40849217,-119.8504732,-33.5,1.1,0.8,0.8,1,,,11,8/19/21 14:42,,,,,8/19/21 14:42,ccber_user,8/19/21 14:42,ccber_user,-119.8504732,34.40849217
27,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,e3204388-11ec-4512-a34b-cb9795aac2a6,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:43,ccber_user,8/19/21 14:43,ccber_user,-119.850581,34.40841195
28,Double-crested Cormorant,1,No,,,,,,,,,,,,,,,,,,,,,,7729ac93-c68a-4641-a3e2-ed7d097c7d72,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:45,ccber_user,8/19/21 14:45,ccber_user,-119.8499559,34.40800326
29,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,eeb0242d-e3c9-4c6b-8150-c106cf347fe3,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:46,ccber_user,8/19/21 14:46,ccber_user,-119.8496658,34.40881973
30,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,f8864f19-f188-4105-9136-4ccec0bc70cc,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:46,ccber_user,8/19/21 14:46,ccber_user,-119.8507075,34.40803805
31,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,6ddb9ac3-4819-4838-ac9e-94c9593129b8,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:47,ccber_user,8/19/21 14:47,ccber_user,-119.8499485,34.40758786
32,Brown Pelican,16,No,Air,,,,,,,,,,,,,,,,,,,,,6dce6818-bd6c-444d-9b02-01563afcb42c,,,,,,,,,,,,,,,,,,,,,,,8/19/21 14:47,ccber_user,8/19/21 14:47,ccber_user,-119.85039,34.40735868
