OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,Station ID,Number of Satellites,Fix Time,Average Horizontal Accuracy (m),Average Vertical Accuracy (m),Averaged Positions,Standard Deviation (m),CreationDate,Creator,EditDate,Editor,x,y
1,Snowy Egret,40,No,,,,,,Lisa. Alex castelein,740,,49,50,,,,,,,,,,,,da14075a-49b4-4493-903b-66b06c2e75d5,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:39:59 PM,ccber_user,12/4/2023 3:39:59 PM,ccber_user,-119.849334221049,34.4114124484448
2,Bonaparte's Gull,3,No,,,,,,,,,,,,,,,,,,,,,,2e817988-595b-434f-8776-a4f5f5520e90,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:41:22 PM,ccber_user,12/4/2023 3:41:22 PM,ccber_user,-119.849825762104,34.410898302617
3,Bufflehead,2,No,,,,,,,,,,,,,,,,,,,,,,1209b462-35bb-4661-ac29-77c356f3e0c9,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:42:34 PM,ccber_user,12/4/2023 3:42:34 PM,ccber_user,-119.848711016617,34.4104855358288
4,American Coot,2,No,,,,,,,,,,,,,,,,,,,,,,7d5d8284-a55a-4b43-9e1a-04e699cb7ef8,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:42:46 PM,ccber_user,12/4/2023 3:42:46 PM,ccber_user,-119.848381859524,34.4101125956765
5,Black-necked Stilt,2,No,,,,,,,,,,,,,,,,,,,,,,37761fbe-a2b0-468c-9a65-f81e766c8c23,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:43:04 PM,ccber_user,12/4/2023 3:43:04 PM,ccber_user,-119.848557410093,34.4110250288278
6,Black-crowned Night-Heron,1,No,,,,,,,,,,,,,,,,,,,,,,4c64fc8d-3302-455c-9a0b-790e142d7c13,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:43:16 PM,ccber_user,12/4/2023 3:43:16 PM,ccber_user,-119.849593157734,34.411448655413
7,Snowy Egret,2,No,,,,,,,,,,,,,,,,,,,,,,dd822ea2-70d8-4b5d-b850-ea03252a00ca,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:43:39 PM,ccber_user,12/4/2023 3:43:39 PM,ccber_user,-119.849514159888,34.4103407047121
8,Western Gull,2,No,,,,,,,,,,,,,,,,,,,,,,9790edf9-6b5d-42a3-953f-e22545d79870,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:44:11 PM,ccber_user,12/4/2023 3:44:11 PM,ccber_user,-119.850002257701,34.410586272392
9,California Towhee,2,No,,,,,,,,,,,,,,,,,,,,,,dadee929-4fe4-49e8-8248-c54e90a9dd0b,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:45:26 PM,ccber_user,12/4/2023 3:45:26 PM,ccber_user,-119.8491464489,34.4114552520386
10,Common Yellowthroat,1,No,,,,,,,,,,,,,,,,,,,,,,361b489c-4001-452b-996b-95e4e9d62ced,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:45:40 PM,ccber_user,12/4/2023 3:45:40 PM,ccber_user,-119.849822317963,34.41153852837
11,Great Egret,2,No,,,,,,,,,,,,,,,,,,,,,,a65a4034-c434-4a6a-a8eb-78cdfc251f4e,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:47:15 PM,ccber_user,12/4/2023 3:47:15 PM,ccber_user,-119.850577184873,34.4110859365511
12,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,3a7cd7c7-181b-46ee-8fc6-a447d2370e64,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:47:55 PM,ccber_user,12/4/2023 3:47:55 PM,ccber_user,-119.849629098431,34.4115855984663
13,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,97c77320-b65f-4c0b-9805-6b9c5f8a3219,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:48:14 PM,ccber_user,12/4/2023 3:48:14 PM,ccber_user,-119.849141945645,34.4116399091709
14,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,37884514-c20a-42e6-b6ea-14444a0c8e42,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:48:25 PM,ccber_user,12/4/2023 3:48:25 PM,ccber_user,-119.848795233675,34.4116589445521
15,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,aa68734c-cd7e-406f-8f40-46e973df30d7,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:49:22 PM,ccber_user,12/4/2023 3:49:22 PM,ccber_user,-119.848931285321,34.4112606969444
16,Mallard,2,No,,,,,,,,,,,,,,,,,,,,,,69542ab6-7971-4899-ad25-74961a166b29,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:50:41 PM,ccber_user,12/4/2023 3:50:41 PM,ccber_user,-119.849635157567,34.411317719588
17,Great Egret,1,No,,,,,,,,,,,,,,,,,,,,,,81eb2b6c-19c4-49ff-95e0-968da25299a8,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:51:03 PM,ccber_user,12/4/2023 3:51:03 PM,ccber_user,-119.849191892873,34.4111439242434
18,Long-billed Dowitcher,5,No,,,,,,,,,,,,,,,,,,,,,,75707e94-4c33-4897-92fe-a197084ab644,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:51:59 PM,ccber_user,12/4/2023 3:51:59 PM,ccber_user,-119.850289083483,34.4113322023936
19,Long-billed Dowitcher,1,No,,,,,,,,,,,,,,,,,,,,,,516224a0-e608-416f-a440-10c86afd5d58,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:52:13 PM,ccber_user,12/4/2023 3:52:13 PM,ccber_user,-119.850438300839,34.41130323678
20,Killdeer,2,No,,,,,,,,,,,,,,,,,,,,,,1327c823-e6bf-4402-b012-64274485e705,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:52:24 PM,ccber_user,12/4/2023 3:52:24 PM,ccber_user,-119.850297860922,34.4110859921346
21,Willet,74,No,,,,,,,,,,,,,,,,,,,,,,a0c4161a-da40-4b4b-844b-a6580c231c2d,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:52:37 PM,ccber_user,12/4/2023 3:52:37 PM,ccber_user,-119.850267139438,34.411147544582
22,Least Sandpiper,1,No,,,,,,,,,,,,,,,,,,,,,,b287bb80-b25c-4904-b37f-77566c326d9c,,,,,,,,,,,,,,,,,,,,,,,12/4/2023 3:52:50 PM,ccber_user,12/4/2023 3:52:50 PM,ccber_user,-119.850306638361,34.4110389224982
